ward,type,location,year,est_cost,id,intersection_1,intersection_2,lat_1,lon_1,query_1,lat_2,lon_2,query_2,total_length,ward_locate,precinct_locate,ward_precinct_locate,intersect_length,geometry
45,Street Resurface Menu(1-5),W GREGORY ST & N LA CROSSE AV (4832 W) & N LAMON AV (4900 W),2011,41036,39233,4832 W GREGORY ST,4900 W GREGORY ST,41.9811378,-87.749537900000007,google,41.9820624,-87.7873846,google,3130.0197148781863,45,49,45049,534.6577661626211,"list(c(-87.757160792149, -87.7607430474239, 41.9813250301549, 41.9814128413971), c(-87.7618267243048, -87.7647092572122, 41.9814393834047, 41.9815099342637))"
45,Street Resurface Menu(1-5),W GREGORY ST & N LA CROSSE AV (4832 W) & N LAMON AV (4900 W),2011,41036,39233,4832 W GREGORY ST,4900 W GREGORY ST,41.9811378,-87.749537900000007,google,41.9820624,-87.7873846,google,3130.0197148781863,45,36,45036,630.440164156458,"c(-87.7495379, -87.757160792149, 41.9811378, 41.9813250301549)"
45,Street Resurface Menu(1-5),W GREGORY ST & N LA CROSSE AV (4832 W) & N LAMON AV (4900 W),2011,41036,39233,4832 W GREGORY ST,4900 W GREGORY ST,41.9811378,-87.749537900000007,google,41.9820624,-87.7873846,google,3130.0197148781863,45,27,45027,314.35754759452607,"c(-87.7780588500779, -87.7818599445851, 41.9818357272734, 41.9819282084196)"
45,Street Resurface Menu(1-5),W GREGORY ST & N LA CROSSE AV (4832 W) & N LAMON AV (4900 W),2011,41036,39233,4832 W GREGORY ST,4900 W GREGORY ST,41.9811378,-87.749537900000007,google,41.9820624,-87.7873846,google,3130.0197148781863,45,30,45030,190.63449095988594,"list(c(-87.7607430474239, -87.7618267243048, 41.9814128413971, 41.9814393834047), c(-87.7647092572122, -87.7659306324527, 41.9815099342637, 41.9815398059931))"
42,Miscellaneous-CDOT,N & S legs of La Salle Blvd with Delaware PL & with Chestnut St.,2009,1600,36520,N & S legs of La Salle Blvd with Delaware PL,N & with Chestnut St.,41.8770561,-87.6317616,google,41.8982947,-87.6509253,google,2844.9687531187687,2,49,02049,371.2532621418937,"list(c(-87.6317616, -87.6327291966831, 41.8770561, 41.8781288756299), c(-87.6337577608575, -87.6352902568195, 41.8792691975959, 41.880968113133))"
42,Miscellaneous-CDOT,N & S legs of La Salle Blvd with Delaware PL & with Chestnut St.,2009,1600,36520,N & S legs of La Salle Blvd with Delaware PL,N & with Chestnut St.,41.8770561,-87.6317616,google,41.8982947,-87.6509253,google,2844.9687531187687,42,21,42021,237.3573566346606,"c(-87.6379794383007, -87.6395781344284, 41.8839490555033, 41.8857210395113)"
42,Miscellaneous-CDOT,N & S legs of La Salle Blvd with Delaware PL & with Chestnut St.,2009,1600,36520,N & S legs of La Salle Blvd with Delaware PL,N & with Chestnut St.,41.8770561,-87.6317616,google,41.8982947,-87.6509253,google,2844.9687531187687,2,12,02012,127.90773557986313,"c(-87.6352902568195, -87.6361516748545, 41.880968113133, 41.8819230272305)"
42,Miscellaneous-CDOT,N & S legs of La Salle Blvd with Delaware PL & with Chestnut St.,2009,1600,36520,N & S legs of La Salle Blvd with Delaware PL,N & with Chestnut St.,41.8770561,-87.6317616,google,41.8982947,-87.6509253,google,2844.9687531187687,42,9,42009,424.1225356113756,"list(c(-87.6361516748545, -87.6379794383007, 41.8819230272305, 41.8839490555033), c(-87.6327291966831, -87.6337577608575, 41.8781288756299, 41.8792691975959))"
42,Miscellaneous-CDOT,N & S legs of La Salle Blvd with Delaware PL & with Chestnut St.,2009,1600,36520,N & S legs of La Salle Blvd with Delaware PL,N & with Chestnut St.,41.8770561,-87.6317616,google,41.8982947,-87.6509253,google,2844.9687531187687,27,43,27043,217.9268726536201,"c(-87.6477173217528, -87.6491856385341, 41.8947405922511, 41.896367395391)"
42,Miscellaneous-CDOT,N & S legs of La Salle Blvd with Delaware PL & with Chestnut St.,2009,1600,36520,N & S legs of La Salle Blvd with Delaware PL,N & with Chestnut St.,41.8770561,-87.6317616,google,41.8982947,-87.6509253,google,2844.9687531187687,42,12,42012,264.26034782158104,"c(-87.6425829159435, -87.6443631043255, 41.8890511931198, 41.8910239480877)"
42,Miscellaneous-CDOT,N & S legs of La Salle Blvd with Delaware PL & with Chestnut St.,2009,1600,36520,N & S legs of La Salle Blvd with Delaware PL,N & with Chestnut St.,41.8770561,-87.6317616,google,41.8982947,-87.6509253,google,2844.9687531187687,42,18,42018,446.0822980064801,"c(-87.6395781344284, -87.6425829159435, 41.8857210395113, 41.8890511931198)"
42,Miscellaneous-CDOT,N & S legs of La Salle Blvd with Delaware PL & with Chestnut St.,2009,1600,36520,N & S legs of La Salle Blvd with Delaware PL,N & with Chestnut St.,41.8770561,-87.6317616,google,41.8982947,-87.6509253,google,2844.9687531187687,27,11,27011,497.87299253771374,"c(-87.6443631043255, -87.6477173217528, 41.8910239480877, 41.8947405922511)"
42,Miscellaneous-CDOT,N & S legs of La Salle Blvd with Delaware PL & with Chestnut St.,2009,1600,36520,N & S legs of La Salle Blvd with Delaware PL,N & with Chestnut St.,41.8770561,-87.6317616,google,41.8982947,-87.6509253,google,2844.9687531187687,27,35,27035,258.1853521315805,"c(-87.6491856385341, -87.6509253, 41.896367395391, 41.8982947)"
37,POD Camera,"N Lockwood Ave & W Palmer St, N Lavergne Ave & W Chicago Ave",2006,72000,32407,"N Lockwood Ave & W Palmer St, N Lavergne Ave",N Lockwood Ave & W Chicago Ave,41.9204358,-87.7584831,google,41.8949148,-87.758051,google,2838.035452845455,37,41,37041,402.8489445250738,"c(-87.7582973782809, -87.7582360432742, 41.9094690711698, 41.9058464568352)"
37,POD Camera,"N Lockwood Ave & W Palmer St, N Lavergne Ave & W Chicago Ave",2006,72000,32407,"N Lockwood Ave & W Palmer St, N Lavergne Ave",N Lockwood Ave & W Chicago Ave,41.9204358,-87.7584831,google,41.8949148,-87.758051,google,2838.035452845455,37,16,37016,514.4409731654704,"c(-87.7584067864262, -87.7583284465599, 41.9159299966259, 41.9113038923716)"
37,POD Camera,"N Lockwood Ave & W Palmer St, N Lavergne Ave & W Chicago Ave",2006,72000,32407,"N Lockwood Ave & W Palmer St, N Lavergne Ave",N Lockwood Ave & W Chicago Ave,41.9204358,-87.7584831,google,41.8949148,-87.758051,google,2838.035452845455,37,19,37019,499.8742839456088,"c(-87.7584829189345, -87.7584067864262, 41.9204251100518, 41.9159299966259)"
37,POD Camera,"N Lockwood Ave & W Palmer St, N Lavergne Ave & W Chicago Ave",2006,72000,32407,"N Lockwood Ave & W Palmer St, N Lavergne Ave",N Lockwood Ave & W Chicago Ave,41.9204358,-87.7584831,google,41.8949148,-87.758051,google,2838.035452845455,37,18,37018,1.0067308212228725,"c(-87.7580511532168, -87.758051, 41.8949238530152, 41.8949148)"
37,POD Camera,"N Lockwood Ave & W Palmer St, N Lavergne Ave & W Chicago Ave",2006,72000,32407,"N Lockwood Ave & W Palmer St, N Lavergne Ave",N Lockwood Ave & W Chicago Ave,41.9204358,-87.7584831,google,41.8949148,-87.758051,google,2838.035452845455,37,40,37040,100.7705539539593,"c(-87.7582360432742, -87.7582207017317, 41.9058464568352, 41.9049402788241)"
37,POD Camera,"N Lockwood Ave & W Palmer St, N Lavergne Ave & W Chicago Ave",2006,72000,32407,"N Lockwood Ave & W Palmer St, N Lavergne Ave",N Lockwood Ave & W Chicago Ave,41.9204358,-87.7584831,google,41.8949148,-87.758051,google,2838.035452845455,37,25,37025,608.4110033805381,"c(-87.7581437566817, -87.7580511532168, 41.9003949818513, 41.8949238530152)"
37,POD Camera,"N Lockwood Ave & W Palmer St, N Lavergne Ave & W Chicago Ave",2006,72000,32407,"N Lockwood Ave & W Palmer St, N Lavergne Ave",N Lockwood Ave & W Chicago Ave,41.9204358,-87.7584831,google,41.8949148,-87.758051,google,2838.035452845455,37,23,37023,505.45487213596135,"c(-87.7582207017317, -87.7581437566817, 41.9049402788241, 41.9003949818513)"
37,POD Camera,"N Lockwood Ave & W Palmer St, N Lavergne Ave & W Chicago Ave",2006,72000,32407,"N Lockwood Ave & W Palmer St, N Lavergne Ave",N Lockwood Ave & W Chicago Ave,41.9204358,-87.7584831,google,41.8949148,-87.758051,google,2838.035452845455,37,34,37034,204.0393266487992,"c(-87.7583284465599, -87.7582973782809, 41.9113038923716, 41.9094690711698)"
37,POD Camera,"N Lockwood Ave & W Palmer St, N Lavergne Ave & W Chicago Ave",2006,72000,32407,"N Lockwood Ave & W Palmer St, N Lavergne Ave",N Lockwood Ave & W Chicago Ave,41.9204358,-87.7584831,google,41.8949148,-87.758051,google,2838.035452845455,37,1,37001,1.1887642687807367,"c(-87.7584831, -87.7584829189345, 41.9204358, 41.9204251100518)"
32,Miscellaneous-CDOT,Kingsbury St. & Weed St. & Sheffield Ave.,2008,3600,28004,Sheffield Ave. & Weed St.,Kingsbury St. & Sheffield Ave.,41.9097956,-87.6531034,google,41.9312218,-87.6538106,google,2383.2068663408004,32,50,32050,201.96785796046154,"c(-87.653437593811, -87.6534975269649, 41.9199225399854, 41.9217383301991)"
32,Miscellaneous-CDOT,Kingsbury St. & Weed St. & Sheffield Ave.,2008,3600,28004,Sheffield Ave. & Weed St.,Kingsbury St. & Sheffield Ave.,41.9097956,-87.6531034,google,41.9312218,-87.6538106,google,2383.2068663408004,32,49,32049,404.581354852191,"c(-87.6534975269649, -87.6536175951244, 41.9217383301991, 41.9253757151438)"
32,Miscellaneous-CDOT,Kingsbury St. & Weed St. & Sheffield Ave.,2008,3600,28004,Sheffield Ave. & Weed St.,Kingsbury St. & Sheffield Ave.,41.9097956,-87.6531034,google,41.9312218,-87.6538106,google,2383.2068663408004,32,44,32044,234.80816241479215,"c(-87.6537375709661, -87.6538072695235, 41.9290098890304, 41.9311209295222)"
32,Miscellaneous-CDOT,Kingsbury St. & Weed St. & Sheffield Ave.,2008,3600,28004,Sheffield Ave. & Weed St.,Kingsbury St. & Sheffield Ave.,41.9097956,-87.6531034,google,41.9312218,-87.6538106,google,2383.2068663408004,32,32,32032,101.11318059390632,"c(-87.6537075587676, -87.6537375709661, 41.9281008319545, 41.9290098890304)"
32,Miscellaneous-CDOT,Kingsbury St. & Weed St. & Sheffield Ave.,2008,3600,28004,Sheffield Ave. & Weed St.,Kingsbury St. & Sheffield Ave.,41.9097956,-87.6531034,google,41.9312218,-87.6538106,google,2383.2068663408004,32,46,32046,116.09473437719414,"c(-87.6531034, -87.6531378393003, 41.9097956, 41.9108393487708)"
32,Miscellaneous-CDOT,Kingsbury St. & Weed St. & Sheffield Ave.,2008,3600,28004,Sheffield Ave. & Weed St.,Kingsbury St. & Sheffield Ave.,41.9097956,-87.6531034,google,41.9312218,-87.6538106,google,2383.2068663408004,43,2,43002,303.1110265644226,"c(-87.6536175951244, -87.6537075587676, 41.9253757151438, 41.9281008319545)"
32,Miscellaneous-CDOT,Kingsbury St. & Weed St. & Sheffield Ave.,2008,3600,28004,Sheffield Ave. & Weed St.,Kingsbury St. & Sheffield Ave.,41.9097956,-87.6531034,google,41.9312218,-87.6538106,google,2383.2068663408004,32,51,32051,808.1266889844542,"c(-87.6531378393003, -87.6533775998823, 41.9108393487708, 41.9181048049492)"
32,Miscellaneous-CDOT,Kingsbury St. & Weed St. & Sheffield Ave.,2008,3600,28004,Sheffield Ave. & Weed St.,Kingsbury St. & Sheffield Ave.,41.9097956,-87.6531034,google,41.9312218,-87.6538106,google,2383.2068663408004,43,10,43010,202.18417443024836,"c(-87.6533775998823, -87.653437593811, 41.9181048049492, 41.9199225399854)"
32,Miscellaneous-CDOT,Kingsbury St. & Weed St. & Sheffield Ave.,2008,3600,28004,Sheffield Ave. & Weed St.,Kingsbury St. & Sheffield Ave.,41.9097956,-87.6531034,google,41.9312218,-87.6538106,google,2383.2068663408004,43,22,43022,11.219686164183548,"c(-87.6538072695235, -87.6538106, 41.9311209295222, 41.9312218)"
18,Pole Painting,S DAMEN AVE & W 76 ST (7600 S) & W 87 ST (8700 S),2011,38800,15786,7600 S DAMEN AVE,8700 S DAMEN AVE,41.7555704,-87.6735911,google,41.7359019,-87.6727849,google,2188.06336471313,18,25,18025,48.40640257202224,"c(-87.6728027301754, -87.6727849, 41.7363370251786, 41.7359019)"
18,Pole Painting,S DAMEN AVE & W 76 ST (7600 S) & W 87 ST (8700 S),2011,38800,15786,7600 S DAMEN AVE,8700 S DAMEN AVE,41.7555704,-87.6735911,google,41.7359019,-87.6727849,google,2188.06336471313,18,20,18020,594.1932588320518,"c(-87.6735911, -87.6733721184467, 41.7555704, 41.7502291977843)"
18,Pole Painting,S DAMEN AVE & W 76 ST (7600 S) & W 87 ST (8700 S),2011,38800,15786,7600 S DAMEN AVE,8700 S DAMEN AVE,41.7555704,-87.6735911,google,41.7359019,-87.6727849,google,2188.06336471313,18,19,18019,810.7062207310826,"c(-87.6733721184467, -87.6730734028612, 41.7502291977843, 41.7429417602437)"
18,Pole Painting,S DAMEN AVE & W 76 ST (7600 S) & W 87 ST (8700 S),2011,38800,15786,7600 S DAMEN AVE,8700 S DAMEN AVE,41.7555704,-87.6735911,google,41.7359019,-87.6727849,google,2188.06336471313,18,32,18032,734.7574825780342,"c(-87.6730734028612, -87.6728027301754, 41.7429417602437, 41.7363370251786)"
15,Street Resurface Menu,W 60TH ST & S WOOD ST (1800 W) & S DAMEN AV (2000 W),2011,87109,13363,1800 W 60TH ST,2000 W 60TH ST,41.7848606,-87.6692104,google,41.7853094,-87.6440024,google,2090.6557490272735,16,36,16036,403.572573794366,"c(-87.6497891906691, -87.6449231051547, 41.7852068605692, 41.7852931049501)"
15,Street Resurface Menu,W 60TH ST & S WOOD ST (1800 W) & S DAMEN AV (2000 W),2011,87109,13363,1800 W 60TH ST,2000 W 60TH ST,41.7848606,-87.6692104,google,41.7853094,-87.6440024,google,2090.6557490272735,16,25,16025,76.359273550818,"c(-87.6449231051547, -87.6440024, 41.7852931049501, 41.7853094)"
15,Street Resurface Menu,W 60TH ST & S WOOD ST (1800 W) & S DAMEN AV (2000 W),2011,87109,13363,1800 W 60TH ST,2000 W 60TH ST,41.7848606,-87.6692104,google,41.7853094,-87.6440024,google,2090.6557490272735,16,3,16003,402.6229599888675,"c(-87.6546438131329, -87.6497891906691, 41.7851206145111, 41.7852068605692)"
15,Street Resurface Menu,W 60TH ST & S WOOD ST (1800 W) & S DAMEN AV (2000 W),2011,87109,13363,1800 W 60TH ST,2000 W 60TH ST,41.7848606,-87.6692104,google,41.7853094,-87.6440024,google,2090.6557490272735,16,40,16040,402.4765646030181,"c(-87.6594966573668, -87.6546438131329, 41.785034195554, 41.7851206145111)"
15,Street Resurface Menu,W 60TH ST & S WOOD ST (1800 W) & S DAMEN AV (2000 W),2011,87109,13363,1800 W 60TH ST,2000 W 60TH ST,41.7848606,-87.6692104,google,41.7853094,-87.6440024,google,2090.6557490272735,16,31,16031,201.54322693898973,"c(-87.6619267514213, -87.6594966573668, 41.7849908438609, 41.785034195554)"
15,Street Resurface Menu,W 60TH ST & S WOOD ST (1800 W) & S DAMEN AV (2000 W),2011,87109,13363,1800 W 60TH ST,2000 W 60TH ST,41.7848606,-87.6692104,google,41.7853094,-87.6440024,google,2090.6557490272735,15,2,15002,288.3173054110421,"c(-87.6678295911847, -87.6643532348712, 41.7848853265601, 41.784947505425)"
15,Street Resurface Menu,W 60TH ST & S WOOD ST (1800 W) & S DAMEN AV (2000 W),2011,87109,13363,1800 W 60TH ST,2000 W 60TH ST,41.7848606,-87.6692104,google,41.7853094,-87.6440024,google,2090.6557490272735,15,26,15026,114.51979621929492,"c(-87.6692104, -87.6678295911847, 41.7848606, 41.7848853265601)"
15,Street Resurface Menu,W 60TH ST & S WOOD ST (1800 W) & S DAMEN AV (2000 W),2011,87109,13363,1800 W 60TH ST,2000 W 60TH ST,41.7848606,-87.6692104,google,41.7853094,-87.6440024,google,2090.6557490272735,15,37,15037,201.244048520877,"c(-87.6643532348712, -87.6619267514213, 41.784947505425, 41.7849908438609)"
14,Street Resurface Menu,W 49TH ST & S HARDING AV (3932 W) & S LAMON AV (4900 W),2011,66715,12277,3932 W 49TH ST,4900 W 49TH ST,41.8042343,-87.7222286,google,41.8039503,-87.7455079,google,1929.8326693667932,23,32,23032,101.7295064873761,"c(-87.7442807564399, -87.7455079, 41.803965388164, 41.8039503)"
14,Street Resurface Menu,W 49TH ST & S HARDING AV (3932 W) & S LAMON AV (4900 W),2011,66715,12277,3932 W 49TH ST,4900 W 49TH ST,41.8042343,-87.7222286,google,41.8039503,-87.7455079,google,1929.8326693667932,23,2,23002,202.61944183419325,"c(-87.7381682838164, -87.7406124485035, 41.8040403485348, 41.8040104133952)"
14,Street Resurface Menu,W 49TH ST & S HARDING AV (3932 W) & S LAMON AV (4900 W),2011,66715,12277,3932 W 49TH ST,4900 W 49TH ST,41.8042343,-87.7222286,google,41.8039503,-87.7455079,google,1929.8326693667932,23,33,23033,101.12756856342449,"c(-87.7430608733692, -87.7442807564399, 41.8039803741066, 41.803965388164)"
14,Street Resurface Menu,W 49TH ST & S HARDING AV (3932 W) & S LAMON AV (4900 W),2011,66715,12277,3932 W 49TH ST,4900 W 49TH ST,41.8042343,-87.7222286,google,41.8039503,-87.7455079,google,1929.8326693667932,23,5,23005,507.3890636050631,"c(-87.7271510396446, -87.7332716110861, 41.8041746398444, 41.8041001650484)"
14,Street Resurface Menu,W 49TH ST & S HARDING AV (3932 W) & S LAMON AV (4900 W),2011,66715,12277,3932 W 49TH ST,4900 W 49TH ST,41.8042343,-87.7222286,google,41.8039503,-87.7455079,google,1929.8326693667932,14,27,14027,103.74680024545819,"c(-87.7222286, -87.7234800882922, 41.8042343, 41.804219151846)"
14,Street Resurface Menu,W 49TH ST & S HARDING AV (3932 W) & S LAMON AV (4900 W),2011,66715,12277,3932 W 49TH ST,4900 W 49TH ST,41.8042343,-87.7222286,google,41.8039503,-87.7455079,google,1929.8326693667932,14,28,14028,304.31751823494193,"c(-87.7234800882922, -87.7271510396446, 41.804219151846, 41.8041746398444)"
14,Street Resurface Menu,W 49TH ST & S HARDING AV (3932 W) & S LAMON AV (4900 W),2011,66715,12277,3932 W 49TH ST,4900 W 49TH ST,41.8042343,-87.7222286,google,41.8039503,-87.7455079,google,1929.8326693667932,23,17,23017,608.9027703963362,"list(c(-87.7406124485035, -87.7430608733692, 41.8040104133952, 41.8039803741066), c(-87.7332716110861, -87.7381682838164, 41.8041001650484, 41.8040403485348))"
43,Street Resurface Menu,N ORCHARD ST & W WEBSTER AV (2200 N) & W BRIAR PL (3138 N),2011,42105,37491,2200 N ORCHARD ST,3138 N ORCHARD ST,41.9220002,-87.6464791,google,41.9391193,-87.6470392,google,1904.1238696725698,43,48,43048,278.07881258842536,"c(-87.646711128535, -87.646792925147, 41.9290931196315, 41.9315931980592)"
43,Street Resurface Menu,N ORCHARD ST & W WEBSTER AV (2200 N) & W BRIAR PL (3138 N),2011,42105,37491,2200 N ORCHARD ST,3138 N ORCHARD ST,41.9220002,-87.6464791,google,41.9391193,-87.6470392,google,1904.1238696725698,44,45,44045,308.8525320969563,"c(-87.6468311801734, -87.646922039692, 41.9327623792891, 41.9355391299459)"
43,Street Resurface Menu,N ORCHARD ST & W WEBSTER AV (2200 N) & W BRIAR PL (3138 N),2011,42105,37491,2200 N ORCHARD ST,3138 N ORCHARD ST,41.9220002,-87.6464791,google,41.9391193,-87.6470392,google,1904.1238696725698,44,6,44006,258.8228465938345,"c(-87.646922039692, -87.6469981873636, 41.9355391299459, 41.9378660867216)"
43,Street Resurface Menu,N ORCHARD ST & W WEBSTER AV (2200 N) & W BRIAR PL (3138 N),2011,42105,37491,2200 N ORCHARD ST,3138 N ORCHARD ST,41.9220002,-87.6464791,google,41.9391193,-87.6470392,google,1904.1238696725698,44,21,44021,139.392461808889,"c(-87.6469981873636, -87.6470392, 41.9378660867216, 41.9391193)"
43,Street Resurface Menu,N ORCHARD ST & W WEBSTER AV (2200 N) & W BRIAR PL (3138 N),2011,42105,37491,2200 N ORCHARD ST,3138 N ORCHARD ST,41.9220002,-87.6464791,google,41.9391193,-87.6470392,google,1904.1238696725698,43,6,43006,130.04573378398177,"c(-87.646792925147, -87.6468311801734, 41.9315931980592, 41.9327623792891)"
43,Street Resurface Menu,N ORCHARD ST & W WEBSTER AV (2200 N) & W BRIAR PL (3138 N),2011,42105,37491,2200 N ORCHARD ST,3138 N ORCHARD ST,41.9220002,-87.6464791,google,41.9391193,-87.6470392,google,1904.1238696725698,43,7,43007,185.09596476036032,"c(-87.6464791, -87.6465335329795, 41.9220002, 41.923664312618)"
43,Street Resurface Menu,N ORCHARD ST & W WEBSTER AV (2200 N) & W BRIAR PL (3138 N),2011,42105,37491,2200 N ORCHARD ST,3138 N ORCHARD ST,41.9220002,-87.6464791,google,41.9391193,-87.6470392,google,1904.1238696725698,43,29,43029,400.86293476535417,"c(-87.646593226375, -87.646711128535, 41.9254891456547, 41.9290931196315)"
43,Street Resurface Menu,N ORCHARD ST & W WEBSTER AV (2200 N) & W BRIAR PL (3138 N),2011,42105,37491,2200 N ORCHARD ST,3138 N ORCHARD ST,41.9220002,-87.6464791,google,41.9391193,-87.6470392,google,1904.1238696725698,43,21,43021,202.972583274768,"c(-87.6465335329795, -87.646593226375, 41.923664312618, 41.9254891456547)"
48,POD Camera,Argyle & Winthrop- Thorndale & Winthrop,2005,72000,41462,Argyle & Winthrop- Thorndale,Argyle & Winthrop,41.9901278,-87.6590417,google,41.9732791,-87.6577327,google,1876.61468948535,48,6,48006,203.42611871556915,"c(-87.6583965160039, -87.6582546231802, 41.981824476484, 41.9799980675744)"
48,POD Camera,Argyle & Winthrop- Thorndale & Winthrop,2005,72000,41462,Argyle & Winthrop- Thorndale,Argyle & Winthrop,41.9901278,-87.6590417,google,41.9732791,-87.6577327,google,1876.61468948535,48,45,48045,406.2957272122017,"c(-87.6582546231802, -87.6579712500684, 41.9799980675744, 41.9763502457156)"
48,POD Camera,Argyle & Winthrop- Thorndale & Winthrop,2005,72000,41462,Argyle & Winthrop- Thorndale,Argyle & Winthrop,41.9901278,-87.6590417,google,41.9732791,-87.6577327,google,1876.61468948535,48,3,48003,203.43000931161328,"c(-87.6585384196819, -87.6583965160039, 41.9836509201496, 41.981824476484)"
48,POD Camera,Argyle & Winthrop- Thorndale & Winthrop,2005,72000,41462,Argyle & Winthrop- Thorndale,Argyle & Winthrop,41.9901278,-87.6590417,google,41.9732791,-87.6577327,google,1876.61468948535,48,47,48047,405.88825666413305,"c(-87.6588215735087, -87.6585384196819, 41.9872950822453, 41.9836509201496)"
48,POD Camera,Argyle & Winthrop- Thorndale & Winthrop,2005,72000,41462,Argyle & Winthrop- Thorndale,Argyle & Winthrop,41.9901278,-87.6590417,google,41.9732791,-87.6577327,google,1876.61468948535,48,21,48021,342.0652681837239,"c(-87.6579712500684, -87.6577327, 41.9763502457156, 41.9732791)"
48,POD Camera,Argyle & Winthrop- Thorndale & Winthrop,2005,72000,41462,Argyle & Winthrop- Thorndale,Argyle & Winthrop,41.9901278,-87.6590417,google,41.9732791,-87.6577327,google,1876.61468948535,48,16,48016,305.7540217223179,"c(-87.6590348935769, -87.6588215735087, 41.9900402147092, 41.9872950822453)"
48,POD Camera,Argyle & Winthrop- Thorndale & Winthrop,2005,72000,41462,Argyle & Winthrop- Thorndale,Argyle & Winthrop,41.9901278,-87.6590417,google,41.9732791,-87.6577327,google,1876.61468948535,48,31,48031,9.755287674704343,"c(-87.6590417, -87.6590348935769, 41.9901278, 41.9900402147092)"
17,POD Camera,"78 th & Aberdeen, 72 nd & Winchester",2008,48000,14911,"78 th & Aberdeen, 72 nd",78 th & Winchester,41.7523389,-87.6513629,google,41.7520619,-87.6719385,google,1707.1284628260155,17,29,17029,502.8772954168821,"c(-87.6586343314548, -87.6646953879532, 41.7522414276784, 41.7521598296712)"
17,POD Camera,"78 th & Aberdeen, 72 nd & Winchester",2008,48000,14911,"78 th & Aberdeen, 72 nd",78 th & Winchester,41.7523389,-87.6513629,google,41.7520619,-87.6719385,google,1707.1284628260155,17,26,17026,95.73595101536787,"c(-87.6659102112546, -87.6670640908153, 41.7521434365608, 41.7521278539825)"
17,POD Camera,"78 th & Aberdeen, 72 nd & Winchester",2008,48000,14911,"78 th & Aberdeen, 72 nd",78 th & Winchester,41.7523389,-87.6513629,google,41.7520619,-87.6719385,google,1707.1284628260155,17,18,17018,402.2605863199319,"c(-87.6537859723578, -87.6586343314548, 41.7523064700844, 41.7522414276784)"
17,POD Camera,"78 th & Aberdeen, 72 nd & Winchester",2008,48000,14911,"78 th & Aberdeen, 72 nd",78 th & Winchester,41.7523389,-87.6513629,google,41.7520619,-87.6719385,google,1707.1284628260155,17,55,17055,201.03812612252474,"c(-87.6513629, -87.6537859723578, 41.7523389, 41.7523064700844)"
17,POD Camera,"78 th & Aberdeen, 72 nd & Winchester",2008,48000,14911,"78 th & Aberdeen, 72 nd",78 th & Winchester,41.7523389,-87.6513629,google,41.7520619,-87.6719385,google,1707.1284628260155,17,52,17052,306.88247812240377,"list(c(-87.6646953879532, -87.6659102112546, 41.7521598296712, 41.7521434365608), c(-87.6670640908153, -87.6695480378409, 41.7521278539825, 41.7520942702943))"
17,POD Camera,"78 th & Aberdeen, 72 nd & Winchester",2008,48000,14911,"78 th & Aberdeen, 72 nd",78 th & Winchester,41.7523389,-87.6513629,google,41.7520619,-87.6719385,google,1707.1284628260155,18,40,18040,198.33402582785968,"c(-87.6695480378409, -87.6719385, 41.7520942702943, 41.7520619)"
17,Pole Painting,W 69TH ST & S GREEN ST (832 W) & S ASHLAND AV (1600 W),2011,29950,14996,832 W 69TH ST,1600 W 69TH ST,41.7690073,-87.645831,google,41.7685579,-87.6639748,google,1505.5610483641087,17,31,17031,6.284471737452018,"c(-87.6638990651753, -87.6639748, 41.7685597818059, 41.7685579)"
17,Pole Painting,W 69TH ST & S GREEN ST (832 W) & S ASHLAND AV (1600 W),2011,29950,14996,832 W 69TH ST,1600 W 69TH ST,41.7690073,-87.645831,google,41.7685579,-87.6639748,google,1505.5610483641087,17,6,17006,393.70011679782175,"c(-87.645831, -87.6505755788551, 41.7690073, 41.7688900587526)"
17,Pole Painting,W 69TH ST & S GREEN ST (832 W) & S ASHLAND AV (1600 W),2011,29950,14996,832 W 69TH ST,1600 W 69TH ST,41.7690073,-87.645831,google,41.7685579,-87.6639748,google,1505.5610483641087,17,45,17045,301.9918790292109,"c(-87.6505755788551, -87.6542149469734, 41.7688900587526, 41.7687999953125)"
17,Pole Painting,W 69TH ST & S GREEN ST (832 W) & S ASHLAND AV (1600 W),2011,29950,14996,832 W 69TH ST,1600 W 69TH ST,41.7690073,-87.645831,google,41.7685579,-87.6639748,google,1505.5610483641087,17,39,17039,201.29974221328794,"c(-87.6542149469734, -87.6566408471381, 41.7687999953125, 41.7687398976295)"
17,Pole Painting,W 69TH ST & S GREEN ST (832 W) & S ASHLAND AV (1600 W),2011,29950,14996,832 W 69TH ST,1600 W 69TH ST,41.7690073,-87.645831,google,41.7685579,-87.6639748,google,1505.5610483641087,17,1,17001,602.28483858633615,"c(-87.6566408471381, -87.6638990651753, 41.7687398976295, 41.7685597818059)"
16,Street Lighting,S DAMEN AVE & W 48 ST (4800 S) & W GARFIELD BV (5500 S),2011,26000,14187,4800 S DAMEN AVE,5500 S DAMEN AVE,41.8065703,-87.6751608,google,41.7932767,-87.6744901,google,1479.2283611949406,15,23,15023,31.288858508619533,"c(-87.6745042838659, -87.6744901, 41.7935578882466, 41.7932767)"
