ward,type,location,year,est_cost,id,intersection_1,intersection_2,lat_1,lon_1,query_1,lat_2,lon_2,query_2,total_length,ward_precinct_locate,precinct_locate,shape_area,shape_len,ward_locate,intersect_length,geometry
20,Street Speed Hump Menu,E 65TH ST & S DORCHESTER AV (1346 E) & S BLACKSTONE AV (1500 E),2011,3700,17172,1346 E 65TH ST,1500 E 65TH ST,41.7768793,-87.5945591,google,41.7769322,-87.5888831,google,470.70853238093946,20022,22,4340037.43331,9684.79718839,20,470.50255484451276,"c(-87.5945591, -87.5888855837652, 41.7768793, 41.7769321769126)"
41,Street Lighting,N NORTHWEST HWY & N OTTAWA AV (6825 N) & N OLYMPIA AV (6665 N),2011,52718,35802,6825 N NORTHWEST HWY,6665 N NORTHWEST HWY,42.0050356,-87.8190019,google,42.0022038,-87.8149464,google,459.83163470960847,41005,5,3122740.45291,9769.86969674,41,236.63980113831258,"c(-87.8170334073064, -87.8149464, 42.0036611264126, 42.0022038)"
41,Street Lighting,N NORTHWEST HWY & N OTTAWA AV (6825 N) & N OLYMPIA AV (6665 N),2011,52718,35802,6825 N NORTHWEST HWY,6665 N NORTHWEST HWY,42.0050356,-87.8190019,google,42.0022038,-87.8149464,google,459.83163470960847,41042,42,2525800.12372,7575.30245892,41,223.1918335706153,"c(-87.8190019, -87.8170334073064, 42.0050356, 42.0036611264126)"
49,Street Resurface Menu,W PRATT BLVD & N NEWGARD AV (1432 W) & N SHERIDAN RD (1206 W),2011,83340,42503,1432 W PRATT BLVD,1206 W PRATT BLVD,42.0057002,-87.6670899,google,42.005636,-87.6615308,google,459.38557530069926,49023,23,1205189.89535,4929.43249711,49,109.96249448656475,"c(-87.6670899, -87.6657592248439, 42.0057002, 42.0056848569511)"
49,Street Resurface Menu,W PRATT BLVD & N NEWGARD AV (1432 W) & N SHERIDAN RD (1206 W),2011,83340,42503,1432 W PRATT BLVD,1206 W PRATT BLVD,42.0057002,-87.6670899,google,42.005636,-87.6615308,google,459.38557530069926,49025,25,1066016.32486,4254.70764528,49,349.42308081413455,"c(-87.6657592248439, -87.6615308, 42.0056848569511, 42.005636)"
48,Street Resurface Menu(1-5),N GLENWOOD AVE & W ARDMORE AV (5831 N) & W NORWOOD ST (6032 N),2011,85240,41672,5831 N GLENWOOD AVE,6032 N GLENWOOD AVE,41.9877037,-87.6648073,google,41.9917162,-87.6653465,google,448.3903212503841,48030,30,1064803.38656,4293.53292712,48,30.224396818367328,"c(-87.6651128872315, -87.6651492332461, 41.9899778142801, 41.9902482826173)"
48,Street Resurface Menu(1-5),N GLENWOOD AVE & W ARDMORE AV (5831 N) & W NORWOOD ST (6032 N),2011,85240,41672,5831 N GLENWOOD AVE,6032 N GLENWOOD AVE,41.9877037,-87.6648073,google,41.9917162,-87.6653465,google,448.3903212503841,48001,1,1283940.95131,5246.83764261,48,43.22310705410022,"c(-87.6648073, -87.6648592738514, 41.9877037, 41.9880904897189)"
48,Street Resurface Menu(1-5),N GLENWOOD AVE & W ARDMORE AV (5831 N) & W NORWOOD ST (6032 N),2011,85240,41672,5831 N GLENWOOD AVE,6032 N GLENWOOD AVE,41.9877037,-87.6648073,google,41.9917162,-87.6653465,google,448.3903212503841,48038,38,1756403.6453,5301.1934592,48,96.21672118956938,"c(-87.6652307913816, -87.6653465, 41.9908551878859, 41.9917162)"
48,Street Resurface Menu(1-5),N GLENWOOD AVE & W ARDMORE AV (5831 N) & W NORWOOD ST (6032 N),2011,85240,41672,5831 N GLENWOOD AVE,6032 N GLENWOOD AVE,41.9877037,-87.6648073,google,41.9917162,-87.6653465,google,448.3903212503841,48042,42,1751624.45678,5498.36525526,48,67.82068143971617,"c(-87.6651492332461, -87.6652307913816, 41.9902482826173, 41.9908551878859)"
48,Street Resurface Menu(1-5),N GLENWOOD AVE & W ARDMORE AV (5831 N) & W NORWOOD ST (6032 N),2011,85240,41672,5831 N GLENWOOD AVE,6032 N GLENWOOD AVE,41.9877037,-87.6648073,google,41.9917162,-87.6653465,google,448.3903212503841,48040,40,1049592.50775,4888.38135217,48,210.90541474863107,"c(-87.6648592738514, -87.6651128872315, 41.9880904897189, 41.9899778142801)"
29,Street Lighting,N MENARD AVE & W HIRSCH ST (1400 N) & W NORTH AV (1600 N),2011,62500,25034,1400 N MENARD AVE,1600 N MENARD AVE,41.9058659,-87.7709542,google,41.9098718,-87.7705049,google,446.9855447054512,29004,4,2069549.21246,6652.56684358,29,143.44088305280448,"c(-87.7707116228533, -87.7705674356193, 41.9080287487535, 41.9093142708244)"
29,Street Lighting,N MENARD AVE & W HIRSCH ST (1400 N) & W NORTH AV (1600 N),2011,62500,25034,1400 N MENARD AVE,1600 N MENARD AVE,41.9058659,-87.7709542,google,41.9098718,-87.7705049,google,446.9855447054512,29024,24,1772568.28223,5584.51925029,29,62.21012235544227,"c(-87.7705674356193, -87.7705049, 41.9093142708244, 41.9098718)"
29,Street Lighting,N MENARD AVE & W HIRSCH ST (1400 N) & W NORTH AV (1600 N),2011,62500,25034,1400 N MENARD AVE,1600 N MENARD AVE,41.9058659,-87.7709542,google,41.9098718,-87.7705049,google,446.9855447054512,29025,25,1744238.36853,5282.54061776,29,241.33453929626913,"c(-87.7709542, -87.7707116228533, 41.9058659, 41.9080287487535)"
37,Street Resurface Menu(1-5),W CONCORD PL & N LAMON AV (4924 W) & N LARAMIE AV (5200 W),2011,108323,32627,4924 W CONCORD PL,5200 W CONCORD PL,41.910688,-87.7502874,google,41.9104165,-87.7556526,google,444.9961818613838,37010,10,2991266.95283,8936.53463536,37,50.34517249264041,"c(-87.7520742045188, -87.7526812033745, 41.9105976087306, 41.9105668953743)"
37,Street Resurface Menu(1-5),W CONCORD PL & N LAMON AV (4924 W) & N LARAMIE AV (5200 W),2011,108323,32627,4924 W CONCORD PL,5200 W CONCORD PL,41.910688,-87.7502874,google,41.9104165,-87.7556526,google,444.9961818613838,37022,22,6162252.40393,13557.4778373,37,148.19930908946145,"c(-87.7502874, -87.7520742045188, 41.910688, 41.9105976087306)"
37,Street Resurface Menu(1-5),W CONCORD PL & N LAMON AV (4924 W) & N LARAMIE AV (5200 W),2011,108323,32627,4924 W CONCORD PL,5200 W CONCORD PL,41.910688,-87.7502874,google,41.9104165,-87.7556526,google,444.9961818613838,37041,41,1707237.99821,6790.67945679,37,246.45170027928197,"c(-87.7526812033745, -87.7556526, 41.9105668953743, 41.9104165)"
37,Street Resurface Menu,N LOCKWOOD AVE & W HIRSCH ST (1400 N) & W NORTH AV (1600 N),2011,123591,32624,1400 N LOCKWOOD AVE,1600 N LOCKWOOD AVE,41.9060011,-87.7586723,google,41.9099544,-87.7581102,google,442.04181293867447,37038,38,1264906.91082,5346.33408238,37,184.9608913543705,"c(-87.7586723, -87.7584371123555, 41.9060011, 41.9076552558238)"
37,Street Resurface Menu,N LOCKWOOD AVE & W HIRSCH ST (1400 N) & W NORTH AV (1600 N),2011,123591,32624,1400 N LOCKWOOD AVE,1600 N LOCKWOOD AVE,41.9060011,-87.7586723,google,41.9099544,-87.7581102,google,442.04181293867447,37041,41,1707237.99821,6790.67945679,37,257.08092158430406,"c(-87.7584371123555, -87.7581102, 41.9076552558238, 41.9099544)"
2,Pole Painting,S MICHIGAN AVE & E JACKSON DR (300 S) & E HARRISON ST (600 S),2011,27000,1879,300 S MICHIGAN AVE,600 S MICHIGAN AVE,41.87815,-87.624729,google,41.8741947,-87.6247696,google,439.8228293191826,42033,33,12153930.2712,18581.2750371,42,439.8228293207087,"c(-87.624729, -87.6247696, 41.87815, 41.8741947)"
28,Pole Painting,S KOSTNER AVE & W MADISON ST (0 N) & W JACKSON BV (300 S),2011,3700,24280,0 S KOSTNER AVE,300 S KOSTNER AVE,41.880624,-87.7354555,google,41.876698,-87.7355151,google,436.57985305764674,28016,16,2128278.86113,5883.62319222,28,29.607004861182197,"c(-87.7355110584108, -87.7355151, 41.8769642447676, 41.876698)"
28,Street Lighting,S KOSTNER AVE & W MADISON ST (0 N) & W JACKSON BV (300 S),2011,14500,24283,0 S KOSTNER AVE,300 S KOSTNER AVE,41.880624,-87.7354555,google,41.876698,-87.7355151,google,436.57985305764674,28016,16,2128278.86113,5883.62319222,28,29.607004861182197,"c(-87.7355110584108, -87.7355151, 41.8769642447676, 41.876698)"
28,Pole Painting,S KOSTNER AVE & W MADISON ST (0 N) & W JACKSON BV (300 S),2011,3700,24280,0 S KOSTNER AVE,300 S KOSTNER AVE,41.880624,-87.7354555,google,41.876698,-87.7355151,google,436.57985305764674,28023,23,10035043.6243,17352.9341225,28,1.4226107828396455,"c(-87.7354555, -87.7354556942206, 41.880624, 41.8806112069912)"
28,Street Lighting,S KOSTNER AVE & W MADISON ST (0 N) & W JACKSON BV (300 S),2011,14500,24283,0 S KOSTNER AVE,300 S KOSTNER AVE,41.880624,-87.7354555,google,41.876698,-87.7355151,google,436.57985305764674,28023,23,10035043.6243,17352.9341225,28,1.4226107828396455,"c(-87.7354555, -87.7354556942206, 41.880624, 41.8806112069912)"
28,Pole Painting,S KOSTNER AVE & W MADISON ST (0 N) & W JACKSON BV (300 S),2011,3700,24280,0 S KOSTNER AVE,300 S KOSTNER AVE,41.880624,-87.7354555,google,41.876698,-87.7355151,google,436.57985305764674,28044,44,1772726.51699,5329.70675763,28,360.1459388813893,"c(-87.7354618929585, -87.7355110584108, 41.8802029030482, 41.8769642447676)"
28,Street Lighting,S KOSTNER AVE & W MADISON ST (0 N) & W JACKSON BV (300 S),2011,14500,24283,0 S KOSTNER AVE,300 S KOSTNER AVE,41.880624,-87.7354555,google,41.876698,-87.7355151,google,436.57985305764674,28044,44,1772726.51699,5329.70675763,28,360.1459388813893,"c(-87.7354618929585, -87.7355110584108, 41.8802029030482, 41.8769642447676)"
28,Pole Painting,S KOSTNER AVE & W MADISON ST (0 N) & W JACKSON BV (300 S),2011,3700,24280,0 S KOSTNER AVE,300 S KOSTNER AVE,41.880624,-87.7354555,google,41.876698,-87.7355151,google,436.57985305764674,28007,7,1772456.74069,5347.8754207,28,45.404298531778785,"c(-87.7354556942206, -87.7354618929585, 41.8806112069912, 41.8802029030482)"
28,Street Lighting,S KOSTNER AVE & W MADISON ST (0 N) & W JACKSON BV (300 S),2011,14500,24283,0 S KOSTNER AVE,300 S KOSTNER AVE,41.880624,-87.7354555,google,41.876698,-87.7355151,google,436.57985305764674,28007,7,1772456.74069,5347.8754207,28,45.404298531778785,"c(-87.7354556942206, -87.7354618929585, 41.8806112069912, 41.8802029030482)"
14,Street Speed Hump Menu,S SPAULDING AVE & S ARCHER AV (4449 S) & W 47 ST (4700 S),2011,9250,12293,4700 S SPAULDING AVE,4449 S SPAULDING AVE,41.8080876,-87.7064221,google,41.8119789,-87.7062222,google,433.0105698398952,14010,10,6437653.35261,13552.9368815,14,0.43615182935400776,"c(-87.7064221, -87.706421898662, 41.8080876, 41.8080915195295)"
14,Street Speed Hump Menu,S SPAULDING AVE & S ARCHER AV (4449 S) & W 47 ST (4700 S),2011,9250,12293,4700 S SPAULDING AVE,4449 S SPAULDING AVE,41.8080876,-87.7064221,google,41.8119789,-87.7062222,google,433.0105698398952,14020,20,2170023.37211,8005.94815729,14,432.5744180105413,"c(-87.706421898662, -87.7062222, 41.8080915195295, 41.8119789)"
1,Street Speed Hump Menu,N TALMAN AVE & N MILWAUKEE AV (2145 N) & W FULLERTON AV (2400 N),2011,3700,434,2400 N TALMAN AVE,2145 N TALMAN AVE,41.9248844,-87.6937497,google,41.9210082,-87.6933785,google,432.10718029174996,01016,16,1517083.36584,5316.44215212,1,427.4958402064982,"c(-87.6937457384081, -87.6933785, 41.9248430341664, 41.9210082)"
1,Street Speed Hump Menu,N TALMAN AVE & N MILWAUKEE AV (2145 N) & W FULLERTON AV (2400 N),2011,3700,434,2400 N TALMAN AVE,2145 N TALMAN AVE,41.9248844,-87.6937497,google,41.9210082,-87.6933785,google,432.10718029174996,01041,41,957339.456421,5412.38685637,1,4.611340085251796,"c(-87.6937497, -87.6937457384081, 41.9248844, 41.9248430341664)"
44,Street Lighting,N SEMINARY AVE & W BELMONT AV (3200 N) & W ROSCOE ST (3400 N),2011,4000,38279,3200 N SEMINARY AVE,3400 N SEMINARY AVE,41.9398852,-87.6565532,google,41.943758,-87.6568189,google,431.1967534337606,44010,10,1125355.52954,4646.30573957,44,202.52882153515415,"c(-87.6565532, -87.6566779926247, 41.9398852, 41.9417042156737)"
44,Street Lighting,N SEMINARY AVE & W BELMONT AV (3200 N) & W ROSCOE ST (3400 N),2011,4000,38279,3200 N SEMINARY AVE,3400 N SEMINARY AVE,41.9398852,-87.6565532,google,41.943758,-87.6568189,google,431.1967534337606,44038,38,1741165.82739,5567.10042446,44,25.455783305649348,"c(-87.6568032134529, -87.6568189, 41.9435293685238, 41.943758)"
44,Street Lighting,N SEMINARY AVE & W BELMONT AV (3200 N) & W ROSCOE ST (3400 N),2011,4000,38279,3200 N SEMINARY AVE,3400 N SEMINARY AVE,41.9398852,-87.6565532,google,41.943758,-87.6568189,google,431.1967534337606,44039,39,1211434.6644600001,5315.48962214,44,203.21214859351034,"c(-87.6566779926247, -87.6568032134529, 41.9417042156737, 41.9435293685238)"
43,Sidewalk Menu,W ARLINGTON PL & N CLARK ST (478 W) & N ORCHARD ST (700 W),2011,43943,37473,478 W ARLINGTON PL,700 W ARLINGTON PL,41.9270143,-87.6411703,google,41.9266752,-87.6463476,google,429.9693501000534,43021,21,1438734.41775,5284.18880963,43,195.3464627420864,"c(-87.6439954223206, -87.6463476, 41.9268292909389, 41.9266752)"
43,Sidewalk Menu,W ARLINGTON PL & N CLARK ST (478 W) & N ORCHARD ST (700 W),2011,43943,37473,478 W ARLINGTON PL,700 W ARLINGTON PL,41.9270143,-87.6411703,google,41.9266752,-87.6463476,google,429.9693501000534,43037,37,743724.907507,3606.66247112,43,221.16965779482152,"c(-87.6413322923932, -87.6439954223206, 41.9270036934889, 41.9268292909389)"
43,Sidewalk Menu,W ARLINGTON PL & N CLARK ST (478 W) & N ORCHARD ST (700 W),2011,43943,37473,478 W ARLINGTON PL,700 W ARLINGTON PL,41.9270143,-87.6411703,google,41.9266752,-87.6463476,google,429.9693501000534,43027,27,565310.090889,3068.30324811,43,13.453229563145385,"c(-87.6411703, -87.6413322923932, 41.9270143, 41.9270036934889)"
39,Street Resurface Menu,N CHRISTIANA AVE & W BRYN MAWR AV (5600 N) & W ARDMORE AV (5800 N),2011,102460,34260,5600 N CHRISTIANA AVE,5800 N CHRISTIANA AVE,41.9830287,-87.7125358,google,41.9868357,-87.713066799999993,google,425.5888414102802,39016,16,1321623.1362,5305.44975625,39,405.09360523034167,"c(-87.7125358, -87.7130412269849, 41.9830287, 41.9866523649764)"
39,Street Resurface Menu,N CHRISTIANA AVE & W BRYN MAWR AV (5600 N) & W ARDMORE AV (5800 N),2011,102460,34260,5600 N CHRISTIANA AVE,5800 N CHRISTIANA AVE,41.9830287,-87.7125358,google,41.9868357,-87.713066799999993,google,425.5888414102802,39013,13,3652449.6575,10398.7543622,39,20.495236178942456,"c(-87.7130412269849, -87.7130668, 41.9866523649764, 41.9868357)"
32,Street Resurface Menu,N LAKEWOOD AVE & W WRIGHTWOOD AV (2600 N) & W DIVERSEY PW (2800 N),2011,111109,28183,2600 N LAKEWOOD AVE,2800 N LAKEWOOD AVE,41.9288834,-87.661038,google,41.9326889,-87.6612763,google,423.61188822538196,32008,8,1585159.56799,6863.75393405,32,221.40138740250012,"c(-87.6611517486015, -87.6612763, 41.9306999497908, 41.9326889)"
32,Street Resurface Menu,N LAKEWOOD AVE & W WRIGHTWOOD AV (2600 N) & W DIVERSEY PW (2800 N),2011,111109,28183,2600 N LAKEWOOD AVE,2800 N LAKEWOOD AVE,41.9288834,-87.661038,google,41.9326889,-87.6612763,google,423.61188822538196,32039,39,1363504.78501,4940.8906678,32,191.32950812493834,"c(-87.661044120673, -87.6611517486015, 41.9289811489572, 41.9306999497908)"
32,Street Resurface Menu,N LAKEWOOD AVE & W WRIGHTWOOD AV (2600 N) & W DIVERSEY PW (2800 N),2011,111109,28183,2600 N LAKEWOOD AVE,2800 N LAKEWOOD AVE,41.9288834,-87.661038,google,41.9326889,-87.6612763,google,423.61188822538196,43018,18,1738315.66171,6731.33807307,43,10.880992697943531,"c(-87.661038, -87.661044120673, 41.9288834, 41.9289811489572)"
5,Street Speed Hump Menu,S EAST END AVE & E 67 ST (6700 S) & E 69 ST (6900 S),2011,7400,4190,6700 S EAST END AVE,6900 S EAST END AVE,41.7733615,-87.5838577,google,41.7695893,-87.5831804,google,423.1942215341478,05010,10,2684639.79536,9963.19652489,5,15.824368495615165,"c(-87.5832057246324, -87.5831804, 41.7697303527604, 41.7695893)"
5,Street Speed Hump Menu,S EAST END AVE & E 67 ST (6700 S) & E 69 ST (6900 S),2011,7400,4190,6700 S EAST END AVE,6900 S EAST END AVE,41.7733615,-87.5838577,google,41.7695893,-87.5831804,google,423.1942215341478,05017,17,1013806.18776,6696.05044368,5,407.3184468106072,"c(-87.5838576177222, -87.5832057246324, 41.7733610417837, 41.7697303527604)"
5,Street Speed Hump Menu,S EAST END AVE & E 67 ST (6700 S) & E 69 ST (6900 S),2011,7400,4190,6700 S EAST END AVE,6900 S EAST END AVE,41.7733615,-87.5838577,google,41.7695893,-87.5831804,google,423.1942215341478,05025,25,25695249.8072,35894.5221761,5,0.051406227925363694,"c(-87.5838577, -87.5838576177222, 41.7733615, 41.7733610417837)"
8,Street Lighting,S BLACKSTONE AVE & E 87 ST (8700 S) & E 89 ST (8900 S),2011,136500,6141,8700 S BLACKSTONE AVE,8900 S BLACKSTONE AVE,41.7368685,-87.5881256,google,41.7330802,-87.5883707,google,421.7310754652078,08056,56,1782958.72248,6003.95200866,8,421.7310754652078,"c(-87.5881256, -87.5883707, 41.7368685, 41.7330802)"
1,Street Speed Hump Menu,N BOSWORTH AVE & W DIVISION ST (1200 N) & W BLACKHAWK ST (1400 N),2011,9250,438,1200 N BOSWORTH AVE,1400 N BOSWORTH AVE,41.9033584,-87.6661659,google,41.9071329,-87.6666569,google,421.6682900588337,02001,1,1310967.20335,6385.67318871,2,406.88268886103145,"c(-87.6661662121941, -87.6666399945624, 41.903360800095, 41.9070029490536)"
1,Street Speed Hump Menu,N BOSWORTH AVE & W DIVISION ST (1200 N) & W BLACKHAWK ST (1400 N),2011,9250,438,1200 N BOSWORTH AVE,1400 N BOSWORTH AVE,41.9033584,-87.6661659,google,41.9071329,-87.6666569,google,421.6682900588337,02008,8,1441947.71441,5682.43477871,2,14.517474640279707,"c(-87.6666399945624, -87.6666569, 41.9070029490536, 41.9071329)"
1,Street Speed Hump Menu,N BOSWORTH AVE & W DIVISION ST (1200 N) & W BLACKHAWK ST (1400 N),2011,9250,438,1200 N BOSWORTH AVE,1400 N BOSWORTH AVE,41.9033584,-87.6661659,google,41.9071329,-87.6666569,google,421.6682900588337,27013,13,2015668.41269,8295.42001928,27,0.26812655752248865,"c(-87.6661659, -87.6661662121941, 41.9033584, 41.903360800095)"
27,Street Lighting,N TRUMBULL AVE & W CHICAGO AV (800 N) & W AUGUSTA BV (1000 N),2011,136500,23528,800 N TRUMBULL AVE,1000 N TRUMBULL AVE,41.8954878,-87.7126393,google,41.8992605,-87.7131245,google,421.4235375607893,27003,3,1435872.99158,5978.77422283,27,186.6670277600203,"c(-87.7126593811832, -87.7128742915909, 41.8956439512568, 41.8973150463031)"
27,Street Lighting,N TRUMBULL AVE & W CHICAGO AV (800 N) & W AUGUSTA BV (1000 N),2011,136500,23528,800 N TRUMBULL AVE,1000 N TRUMBULL AVE,41.8954878,-87.7126393,google,41.8992605,-87.7131245,google,421.4235375607893,27005,5,3873720.77477,11093.468293,27,220.92976738916627,"list(c(-87.7126393, -87.7126593811832, 41.8954878, 41.8956439512568), c(-87.7128742915909, -87.7131085798671, 41.8973150463031, 41.8991367192123))"
27,Street Lighting,N TRUMBULL AVE & W CHICAGO AV (800 N) & W AUGUSTA BV (1000 N),2011,136500,23528,800 N TRUMBULL AVE,1000 N TRUMBULL AVE,41.8954878,-87.7126393,google,41.8992605,-87.7131245,google,421.4235375607893,27029,29,1495510.70467,5452.78579357,27,13.82674241212688,"c(-87.7131085798671, -87.7131245, 41.8991367192123, 41.8992605)"
17,Street Speed Hump Menu,S WINCHESTER AVE & W 71 ST (7100 S) & W 73 ST (7300 S),2011,7400,15033,7100 S WINCHESTER AVE,7300 S WINCHESTER AVE,41.764821,-87.6723236,google,41.761037,-87.6725029,google,421.02498641657115,17019,19,2054716.04339,7286.7562307,17,0.11897099365461632,"c(-87.6723236, -87.6723236506686, 41.764821, 41.7648199307375)"
17,Street Speed Hump Menu,S WINCHESTER AVE & W 71 ST (7100 S) & W 73 ST (7300 S),2011,7400,15033,7100 S WINCHESTER AVE,7300 S WINCHESTER AVE,41.764821,-87.6723236,google,41.761037,-87.6725029,google,421.02498641657115,17033,33,1928444.02534,6983.46261535,17,50.55081956394307,"c(-87.6723236506686, -87.6723451796332, 41.7648199307375, 41.7643656007067)"
17,Street Speed Hump Menu,S WINCHESTER AVE & W 71 ST (7100 S) & W 73 ST (7300 S),2011,7400,15033,7100 S WINCHESTER AVE,7300 S WINCHESTER AVE,41.764821,-87.6723236,google,41.761037,-87.6725029,google,421.02498641657115,17034,34,1406573.76818,5979.82871818,17,370.35519585797493,"c(-87.6723451796332, -87.6725029, 41.7643656007067, 41.761037)"
11,Street Lighting,S WOLCOTT AVE & W 35 ST (3500 S) & W 37 ST (3700 S),2011,136250,8757,3500 S WOLCOTT AVE,3700 S WOLCOTT AVE,41.830417,-87.6728404,google,41.8266321,-87.6729652,google,420.9893506330703,12001,1,1771014.11961,5991.45396848,12,406.2730383843163,"c(-87.6728404, -87.6729608376783, 41.830417, 41.8267644068413)"
11,Street Lighting,S WOLCOTT AVE & W 35 ST (3500 S) & W 37 ST (3700 S),2011,136250,8757,3500 S WOLCOTT AVE,3700 S WOLCOTT AVE,41.830417,-87.6728404,google,41.8266321,-87.6729652,google,420.9893506330703,12004,4,5068069.24315,11560.5513418,12,14.716312248753985,"c(-87.6729608376783, -87.6729652, 41.8267644068413, 41.8266321)"
37,Street Lighting,N LEAMINGTON AVE & W CHICAGO AV (800 N) & W AUGUSTA BV (1000 N),2011,1750,32609,800 N LEAMINGTON AVE,1000 N LEAMINGTON AVE,41.894959,-87.7543753,google,41.898729,-87.754826,google,420.8620055775193,37015,15,1449424.20116,6340.48794687,37,219.9279412046105,"c(-87.7545904731162, -87.754826, 41.8967589284924, 41.898729)"
37,Street Lighting,N LEAMINGTON AVE & W CHICAGO AV (800 N) & W AUGUSTA BV (1000 N),2011,1750,32609,800 N LEAMINGTON AVE,1000 N LEAMINGTON AVE,41.894959,-87.7543753,google,41.898729,-87.754826,google,420.8620055775193,37036,36,1552955.85835,5331.97992418,37,200.9340643729088,"c(-87.7543753, -87.7545904731162, 41.894959, 41.8967589284924)"
34,Sidewalk Menu,W 129TH PL & S HALSTED ST (800 W) & S MORGAN ST (1000 W),2011,60308,29882,800 W 129TH PL,1000 W 129TH PL,41.6584894,-87.6412744,google,41.6586206,-87.6463342,google,420.60099645760596,34006,6,3396883.63836,9784.48959219,34,420.60099645760596,"c(-87.6412744, -87.6463342, 41.6584894, 41.6586206)"
28,Sidewalk Menu,W 23RD ST & S WESTERN AV (2400 W) & S ROCKWELL ST (2600 W),2011,32323,24294,2400 W 23RD ST,2600 W 23RD ST,41.8502234,-87.6855695,google,41.8503046,-87.6906453,google,420.51646430563034,28019,19,12735644.8933,25530.9087733,28,406.5443709150761,"c(-87.6855883230754, -87.6904954742228, 41.850223701535, 41.8503022063692)"
28,Sidewalk Menu,W 23RD ST & S WESTERN AV (2400 W) & S ROCKWELL ST (2600 W),2011,32323,24294,2400 W 23RD ST,2600 W 23RD ST,41.8502234,-87.6855695,google,41.8503046,-87.6906453,google,420.51646430563034,24016,16,8465562.9746,20371.3507364,24,12.412649930861695,"c(-87.6904954742228, -87.6906453, 41.8503022063692, 41.8503046)"
28,Sidewalk Menu,W 23RD ST & S WESTERN AV (2400 W) & S ROCKWELL ST (2600 W),2011,32323,24294,2400 W 23RD ST,2600 W 23RD ST,41.8502234,-87.6855695,google,41.8503046,-87.6906453,google,420.51646430563034,25005,5,4697431.34942,13923.1915045,25,1.5594434596924862,"c(-87.6855695, -87.6855883230754, 41.8502234, 41.850223701535)"
37,Street Resurface Menu,W IOWA ST & N LONG AV (5400 W) & N CENTRAL AV (5600 W),2011,108235,32620,5400 W IOWA ST,5600 W IOWA ST,41.8969243,-87.760919,google,41.8971644,-87.7659749,google,419.3156478919848,29005,5,1757230.35343,6632.89477773,29,41.40822427737822,"c(-87.7654756184887, -87.7659749, 41.8971406995331, 41.8971644)"
37,Street Resurface Menu,W IOWA ST & N LONG AV (5400 W) & N CENTRAL AV (5600 W),2011,108235,32620,5400 W IOWA ST,5600 W IOWA ST,41.8969243,-87.760919,google,41.8971644,-87.7659749,google,419.3156478919848,37018,18,1732544.45391,7752.21701841,37,377.9074236145265,"c(-87.760919, -87.7654756184887, 41.8969243, 41.8971406995331)"
44,Curb/Gutter Menu - Change Order,W BUCKINGHAM PL & N BROADWAY (602 W) & N HALSTED ST (800 W),2011,1395,38320,602 W BUCKINGHAM PL,800 W BUCKINGHAM PL,41.9427896,-87.6445231,google,41.94289,-87.64958,google,418.396323738839,44033,33,1102429.82961,4308.1712662,44,400.27080354850114,"c(-87.6445231, -87.6493609276137, 41.9427896, 41.9428856551282)"
44,Curb/Gutter Menu - Change Order,W BUCKINGHAM PL & N BROADWAY (602 W) & N HALSTED ST (800 W),2011,1395,38320,602 W BUCKINGHAM PL,800 W BUCKINGHAM PL,41.9427896,-87.6445231,google,41.94289,-87.64958,google,418.396323738839,44034,34,1017184.84478,5404.90745616,44,18.12552019033784,"c(-87.6493609276137, -87.64958, 41.9428856551282, 41.94289)"
3,Street Lighting,S PRINCETON AVE & W 48 PL (4842 S) & W 51 ST (5100 S),2011,156500,2721,4842 S PRINCETON AVE,5100 S PRINCETON AVE,41.805424,-87.633045,google,41.801681,-87.6334621,google,417.63673217040304,03010,10,7749037.13364,17119.1700291,3,417.63673217040304,"c(-87.633045, -87.6334621, 41.805424, 41.801681)"
29,Street Lighting,N MONITOR AVE & W NORTH AV (1600 N) & W BLOOMINGDALE AV (1800 N),2011,136500,25039,1600 N MONITOR AVE,1800 N MONITOR AVE,41.9093509,-87.7714621,google,41.9130912,-87.7718978,google,417.46283210360997,29017,17,1327118.05993,5066.76882581,29,198.08551002519786,"c(-87.7714621, -87.7716688326539, 41.9093509, 41.9111256671455)"
29,Street Lighting,N MONITOR AVE & W NORTH AV (1600 N) & W BLOOMINGDALE AV (1800 N),2011,136500,25039,1600 N MONITOR AVE,1800 N MONITOR AVE,41.9093509,-87.7714621,google,41.9130912,-87.7718978,google,417.46283210360997,29036,36,5512188.04199,12642.6456908,29,219.37732207829555,"c(-87.7716688326539, -87.7718978, 41.9111256671455, 41.9130912)"
37,Street Lighting,N LONG AVE & W OHIO ST (600 N) & W CHICAGO AV (800 N),2011,136500,32608,600 N LONG AVE,800 N LONG AVE,41.8911427,-87.7604996,google,41.8948938,-87.7606446,google,417.2765864870094,37009,9,1824810.28508,9079.28795937,37,370.6482910217902,"c(-87.7604996, -87.7606283962259, 41.8911427, 41.8944746358269)"
37,Street Lighting,N LONG AVE & W OHIO ST (600 N) & W CHICAGO AV (800 N),2011,136500,32608,600 N LONG AVE,800 N LONG AVE,41.8911427,-87.7604996,google,41.8948938,-87.7606446,google,417.2765864870094,37018,18,1732544.45391,7752.21701841,37,46.6282954652774,"c(-87.7606283962259, -87.7606446, 41.8944746358269, 41.8948938)"
