ward,type,location,year,est_cost,intersection_1,intersection_2,intersection_3,intersection_4,lat_1,lon_1,query_1,lat_2,lon_2,query_2,lat_3,lon_3,query_3,lat_4,lon_4,query_4
39,Alley Resurface Menu,N CICERO AV & N KEATING AV & W DEVON AV & N HIAWATHA AV,2007,53976,N HIAWATHA AV & W DEVON AV,N CICERO AV & N HIAWATHA AV,N CICERO AV & W DEVON AV; N KEATING AV & N HIAWATHA AV,N KEATING AV & W DEVON AV,41.9972627,-87.7573531,google,41.99303395100003,-87.74833068699996,census,41.9924471,-87.7471257,google,41.997286992000056,-87.74713275999994,census
39,Alley Speed Hump Menu,W PETERSON AV & W GLENLAKE AV & N CICERO AV & N KEATING AV,2006,1000,N CICERO AV & W GLENLAKE AV,N KEATING AV & W GLENLAKE AV,N CICERO AV & W PETERSON AV,N KEATING AV & W PETERSON AV,41.9914008,-87.7483153,google,41.99141795600008,-87.74711266099996,census,41.9899519,-87.7483222,google,41.98985422000004,-87.74710864099995,census
31,Alley Speed Hump Menu,N KEATING AV & N CICERO AV & W WELLINGTON AV & W BARRY AV,2006,1000,N CICERO AV & W WELLINGTON AV,N KEATING AV & W BARRY AV,N CICERO AV & W BARRY AV,N KEATING AV & W WELLINGTON AV,41.93518375200006,-87.74673881099994,census,41.937024860000065,-87.74554088499997,census,41.937004761000026,-87.74681116899995,census,41.93519983200008,-87.74546852699996,census
31,Alley Resurface Menu,N KEATING AV & N KILPATRICK AV & W WELLINGTON AV & W BARRY AV,2007,21751,N KILPATRICK AV & W WELLINGTON AV,N KEATING AV & W BARRY AV,N KILPATRICK AV & W BARRY AV,N KEATING AV & W WELLINGTON AV,41.93521591100006,-87.74428265999995,census,41.937024860000065,-87.74554088499997,census,41.937031,-87.7443463,google,41.93519983200008,-87.74546852699996,census
39,Alley Speed Hump Menu,N KEATING AV & W FOSTER AV & W FOSTER AV & W WINNEMAC AV,2005,2625,NA,NA,N KEATING AV & W FOSTER AV,N KEATING AV & W WINNEMAC AV,NA,NA,,NA,NA,,41.9753543,-87.7469744,google,41.9650493,-87.7460809,google
30,Alley Resurfacing Menu,N CICERO AVE & N KEATING AVE & W ADDISON ST & W CORNELIA AVE,2012,25926,N CICERO AVE & W CORNELIA AVE,N KEATING AVE & W CORNELIA AVE,N CICERO AVE & W ADDISON ST,N KEATING AVE & W ADDISON ST,41.9446594,-87.7469476,google,41.94469078600008,-87.74535998999994,census,41.9461224,-87.7470138,google,41.94615000500005,-87.74540018899995,census
31,Alley Speed Hump Menu,N KEATING AVE & W WELLINGTON AVE & N CICERO AVE & W BARRY AVE,2015,1400,N CICERO AVE & W BARRY AVE,N KEATING AVE & W WELLINGTON AVE,N CICERO AVE & W WELLINGTON AVE,N KEATING AVE & W BARRY AVE,41.937004761000026,-87.74681116899995,census,41.93519983200008,-87.74546852699996,census,41.9351774,-87.7466709,google,41.937024860000065,-87.74554088499997,census
31,Alley Speed Hump Menu,N KEATING AVE & W WELLINGTON AVE & N CICERO AVE & W BARRY AVE,2016,700,N CICERO AVE & W BARRY AVE,N KEATING AVE & W WELLINGTON AVE,N CICERO AVE & W WELLINGTON AVE,N KEATING AVE & W BARRY AVE,41.937004761000026,-87.74681116899995,census,41.93519983200008,-87.74546852699996,census,41.9351774,-87.7466709,google,41.937024860000065,-87.74554088499997,census
30,Alley Speed Hump Menu,N KILPATRICK AVE & W ROSCOE ST & N KEATING AVE & W CORNELIA AVE,2020,350,N KILPATRICK AVE & W CORNELIA AVE,N KEATING AVE & W CORNELIA AVE,N KILPATRICK AVE & W ROSCOE ST,N KEATING AVE & W ROSCOE ST,41.94470686500006,-87.74393694999998,census,41.94469078600008,-87.74535998999994,census,41.9425124,-87.7440126,google,41.94250396700005,-87.74529969099996,census
31,Alley Resurfacing Menu,N KEATING AVE & W GEORGE ST & W WELLINGTON AVE & N CICERO AVE,2020,40149.83,N CICERO AVE & W WELLINGTON AVE,N KEATING AVE & W GEORGE ST,N CICERO AVE & W GEORGE ST,N KEATING AVE & W WELLINGTON AVE,41.93518375200006,-87.74673881099994,census,41.93337480300005,-87.74539616899995,census,41.933357,-87.7465977,google,41.93519983200008,-87.74546852699996,census
37,Alley Resurface Menu,N KARLOV AV & N KEDVALE AV & W IOWA ST & W AUGUSTA BV,2007,21542,N KARLOV AV & W IOWA ST,N KEDVALE AV & W IOWA ST,N KARLOV AV & W AUGUSTA BV,N KEDVALE AV & W AUGUSTA BV,41.89716767700003,-87.72860107899999,census,41.8971327,-87.7298267,google,41.89898064700003,-87.72864931799995,census,41.89896054700006,-87.72988342299999,census
30,Concrete Alley Menu,N KEDVALE AV & N KEELER AV & W BLOOMINGDALE AV & W WABANSIA AV,2006,93500,N KEELER AV & W BLOOMINGDALE AV,N KEDVALE AV & W WABANSIA AV,N KEELER AV & W WABANSIA AV,N KEDVALE AV & W BLOOMINGDALE AV,41.9132553,-87.7481181,google,41.9116567,-87.7300403,google,41.911643292000065,-87.73126626499999,census,41.9132553,-87.7481181,google
30,Alley Resurface Menu,W CORNELIA AV & W EDDY ST & N KEDVALE AV & N KARLOV AV,2005,14299,N KARLOV AV & W EDDY ST,N KEDVALE AV & W CORNELIA AV,N KARLOV AV & W CORNELIA AV,N KEDVALE AV & W EDDY ST,41.945582,-87.7292093,google,41.9448707,-87.731229,google,41.944783243000074,-87.72917994299996,census,41.9455632,-87.731251,google
30,Alley Resurface Menu,N KEELER AV & N KEDVALE AV & W NORTH AV & W WABANSIA AV,2009,32478,N KEELER AV & W WABANSIA AV,N KEDVALE AV & W WABANSIA AV,N KEELER AV & W NORTH AV,N KEDVALE AV & W NORTH AV,41.911643292000065,-87.73126626499999,census,41.9116567,-87.7300403,google,41.9097668,-87.7314308,google,41.9097767,-87.7299775,google
30,Alley Speed Hump Menu,N KEELER AV & N KEDVALE AV & W NORTH AV & W WABANSIA AV,2010,700,N KEELER AV & W NORTH AV,N KEDVALE AV & W NORTH AV,N KEELER AV & W WABANSIA AV,N KEDVALE AV & W WABANSIA AV,41.9097668,-87.7314308,google,41.9097767,-87.7299775,google,41.911643292000065,-87.73126626499999,census,41.9116567,-87.7300403,google
30,Alley Resurface Menu,"N KEDVALE AV & N PULASKI RD & W ADDISON ST & W WAVELAND AV8,437",2005,28437,"N PULASKI RD & W WAVELAND AV8,437","N KEDVALE AV & W ADDISON ST; W WAVELAND AV8,437",N PULASKI RD & W ADDISON ST,"N KEDVALE AV & W WAVELAND AV8,437",41.9481785,-87.727427,google,41.9463229,-87.7312736,google,41.9463733,-87.727382,google,41.9481586,-87.730679,google
30,Alley Resurfacing Menu,W EDDY ST & N KEDVALE AVE & W ADDISON ST & N KARLOV AVE,2019,30220.21,N KARLOV AVE & W ADDISON ST,N KEDVALE AVE & W EDDY ST,N KARLOV AVE & W EDDY ST,N KEDVALE AVE & W ADDISON ST,41.9463463,-87.7292146,google,41.9455632,-87.731251,google,41.945582,-87.7292093,google,41.9463229,-87.7312736,google
35,Alley Resurfacing Menu,N KEDVALE AVE & W DICKENS AVE & N KEELER AVE & W ARMITAGE AVE,2018,57050.15,N KEELER AVE & W ARMITAGE AVE,N KEDVALE AVE & W DICKENS AVE,N KEELER AVE & W DICKENS AVE,N KEDVALE AVE & W ARMITAGE AVE,41.9171232,-87.7314182,google,41.9189421,-87.7302546,google,41.9189273,-87.7315049,google,41.91712239800006,-87.73022109399994,census
37,Alley Speed Hump Menu,N KEELER AVE & W CHICAGO AVE & N KEDVALE AVE & W IOWA ST,2013,1400,N KEELER AVE & W IOWA ST,N KEDVALE AVE & W IOWA ST,N KEELER AVE & W CHICAGO AVE,N KEDVALE AVE & W CHICAGO AVE,41.8971068,-87.7310552,google,41.89714355800004,-87.72983116499995,census,41.8952674,-87.731001,google,41.8952919,-87.7297725,google
37,Alley Resurfacing Menu,W CHICAGO AVE & W IOWA ST & N KEDVALE AVE & N KEELER AVE,2012,27309,N KEELER AVE & W CHICAGO AVE,N KEDVALE AVE & W IOWA ST,N KEELER AVE & W IOWA ST,N KEDVALE AVE & W CHICAGO AVE,41.8952674,-87.731001,google,41.89714355800004,-87.72983116499995,census,41.897115419000045,-87.73106526999999,census,41.8952919,-87.7297725,google
30,Alley Resurfacing Menu,N KARLOV AVE & N KEDVALE AVE & W BLOOMINGDALE AVE & W CORTLAND ST,2012,3029,N KARLOV AVE & W BLOOMINGDALE AVE,N KEDVALE AVE & W BLOOMINGDALE AVE,N KARLOV AVE & W CORTLAND ST,N KEDVALE AVE & W CORTLAND ST,41.9132553,-87.7481181,google,41.9132553,-87.7481181,google,41.91531344900005,-87.72894678999995,census,41.9152999,-87.7301575,google
26,Alley Resurfacing Menu,N KARLOV AVE & W HIRSCH ST & W GRAND AVE & N KEDVALE AVE,2022,24739.38,N KARLOV AVE & W HIRSCH ST,N KEDVALE AVE & W HIRSCH ST,N KARLOV AVE & W GRAND AVE,N KEDVALE AVE & W GRAND AVE,41.906244583000046,-87.72885835199997,census,41.9062393,-87.7300539,google,41.9071613,-87.7288849,google,41.907642,-87.7301175,google
26,Alley Resurfacing Menu (1-1),N KARLOV AVE & W PIERCE AVE & W GRAND AVE & N KEDVALE AVE,2020,13319.595,N KARLOV AVE & W PIERCE AVE,N KEDVALE AVE & W PIERCE AVE,N KARLOV AVE & W GRAND AVE,N KEDVALE AVE & W GRAND AVE,41.9086413,-87.728917,google,41.9086278,-87.7301417,google,41.9071613,-87.7288849,google,41.907642,-87.7301175,google
39,Alley Resurface Menu,N KEELER AVE & N KEDVALE AVE & W AINSLIE ST & W LAWRENCE AVE,2011,10900,N KEELER AVE & W AINSLIE ST,N KEDVALE AVE & W AINSLIE ST,N KEELER AVE & W LAWRENCE AVE,N KEDVALE AVE & W LAWRENCE AVE,41.9700024,-87.733005,google,41.97001,-87.7317702,google,41.968187027000056,-87.73296667699998,census,41.9681991,-87.7317306,google
35,Alley Resurfacing Menu,N KEDVALE AVE & W BELDEN AVE & N KEELER AVE & W PALMER ST,2016,41464.39,N KEELER AVE & W PALMER ST,N KEDVALE AVE & W BELDEN AVE,N KEELER AVE & W BELDEN AVE,N KEDVALE AVE & W PALMER ST,41.920761,-87.731565,google,41.9226244,-87.7303699,google,41.92259748500004,-87.73160795499996,census,41.92078049600008,-87.73033365099997,census
26,Alley Resurfacing Menu,W NORTH AVE & N KARLOV AVE & N KEDVALE AVE & W PIERCE AVE,2022,18309.04,N KARLOV AVE & W NORTH AVE,N KEDVALE AVE & W NORTH AVE,N KARLOV AVE & W PIERCE AVE,N KEDVALE AVE & W PIERCE AVE,41.90983836200007,-87.72897090899994,census,41.909826303000045,-87.73019295499995,census,41.9086413,-87.728917,google,41.9086278,-87.7301417,google
26,Alley Speed Hump Menu,W NORTH AVE & N KEELER AVE & W WABANSIA AVE & N KEDVALE AVE,2015,700,N KEELER AVE & W NORTH AVE,N KEDVALE AVE & W NORTH AVE,N KEELER AVE & W WABANSIA AVE,N KEDVALE AVE & W WABANSIA AVE,41.9097668,-87.7314308,google,41.909826303000045,-87.73019295499995,census,41.911649,-87.7312489,google,41.91165937100004,-87.73004823899998,census
45,Alley Resurfacing Menu,W ADDISON ST & N KEELER AVE & W WAVELAND AVE & N KEDVALE AVE,2014,21633,N KEELER AVE & W ADDISON ST,N KEDVALE AVE & W ADDISON ST,N KEELER AVE & W WAVELAND AVE,N KEDVALE AVE & W WAVELAND AVE,41.9463076,-87.7322055,google,41.9463229,-87.7312736,google,41.9481336,-87.7323028,google,41.948163968000074,-87.73068740099995,census
39,Alley Speed Hump Menu,N SAWYER AV & N KEDZIE AV & W AINSLIE ST & W ARGYLE ST,2008,1000,N SAWYER AV & W ARGYLE ST,N KEDZIE AV & W ARGYLE ST,N SAWYER AV & W AINSLIE ST,N KEDZIE AV & W AINSLIE ST,41.9720889,-87.7097998,google,41.972089,-87.7085665,google,41.9702677,-87.7097369,google,41.9702816,-87.7085047,google
50,Alley Speed Hump Menu,N TROY ST & N KEDZIE AV & W ALBION AV & W ARTHUR AV,2008,525,N TROY ST & W ARTHUR AV,N KEDZIE AV & W ARTHUR AV,N TROY ST & W ALBION AV,N KEDZIE AV & W ALBION AV,41.9992211,-87.7082311,google,41.9992,-87.7093702,google,42.001056,-87.7082695,google,42.0010404,-87.7093501,google
28,Alley Resurface Menu,W VAN BUREN ST & N SPAULDING AV & N KEDZIE AV & W CONGRESS PW,2007,18689,N SPAULDING AV & W VAN BUREN ST,N KEDZIE AV & W VAN BUREN ST,N SPAULDING AV & W CONGRESS PW,N KEDZIE AV & W CONGRESS PW,41.875476,-87.7084019,google,41.875878354000065,-87.70596911399997,census,41.8815569,-87.6371394,google,41.87490956100004,-87.70594901399994,census
39,Alley Resurface Menu,W LAWRENCE AV & W AINSLIE ST & N SAWYER AV & N KEDZIE AV,2010,11197,N SAWYER AV & W AINSLIE ST,N KEDZIE AV & W AINSLIE ST,N SAWYER AV & W LAWRENCE AV,N KEDZIE AV & W LAWRENCE AV,41.9702677,-87.7097369,google,41.9702816,-87.7085047,google,41.9684411,-87.7096994,google,41.968452340000056,-87.70846948399998,census
33,Alley Speed Hump Menu,N TROY ST & N KEDZIE AV & W LAWRENCE AV & W LELAND AV,2005,2625,N TROY ST & W LAWRENCE AV,N KEDZIE AV & W LAWRENCE AV,N TROY ST & W LELAND AV,N KEDZIE AV & W LELAND AV,41.9684657,-87.707244,google,41.968452340000056,-87.70846948399998,census,41.9666488,-87.7071859,google,41.96663133100003,-87.70841722499995,census
26,Alley Speed Hump Menu,N TROY ST & N KEDZIE AV & W NORTH AV & W WABANSIA AV,2006,2000,N TROY ST & W WABANSIA AV,N KEDZIE AV & W WABANSIA AV,N TROY ST & W NORTH AV,N KEDZIE AV & W NORTH AV,41.911959,-87.7057028,google,41.9119282,-87.7068572,google,41.9102017,-87.7056598,google,41.9101879,-87.7067989,google
33,Alley Speed Hump Menu,N KEDZIE AV & N TROY ST & W ROSCOE ST & W SCHOOL ST,2008,1000,N TROY ST & W ROSCOE ST,N KEDZIE AV & W SCHOOL ST,N TROY ST & W SCHOOL ST,N KEDZIE AV & W ROSCOE ST,41.9427399,-87.706498,google,41.9410386,-87.7076646,google,41.9410373,-87.7064584,google,41.9427365,-87.7077183,google
26,Alley Speed Hump Menu,N TROY ST & N KEDZIE AV & W WABANSIA AV & W BLOOMINGDALE AV,2006,1000,N TROY ST & W BLOOMINGDALE AV,N KEDZIE AV & W BLOOMINGDALE AV,N TROY ST & W WABANSIA AV,N KEDZIE AV & W WABANSIA AV,41.9137401,-87.7057459,google,41.91371755400007,-87.70677711099995,census,41.911959,-87.7057028,google,41.9119282,-87.7068572,google
33,Alley Resurfacing Menu,N SAWYER AVE & W ARGYLE ST & W AINSLIE ST & N KEDZIE AVE,2019,23484.66,N SAWYER AVE & W AINSLIE ST,N KEDZIE AVE & W AINSLIE ST,N SAWYER AVE & W ARGYLE ST,N KEDZIE AVE & W ARGYLE ST,41.9702677,-87.7097369,google,41.9702816,-87.7085047,google,41.9720889,-87.7097998,google,41.972089,-87.7085665,google
26,Alley Speed Hump Menu,W CORTEZ ST & N SPAULDING AVE & W AUGUSTA BLVD & N KEDZIE AVE,2018,3500,N SPAULDING AVE & W CORTEZ ST,N KEDZIE AVE & W CORTEZ ST,N SPAULDING AVE & W AUGUSTA BLVD,N KEDZIE AVE & W AUGUSTA BLVD,41.9000982,-87.7093484,google,41.90013837400005,-87.70670073299999,census,41.8991199,-87.7158208,google,41.8991958,-87.7066721,google
35,Alley Resurface Menu,N KEDZIE AVE & W BARRY AVE & N TROY ST & W WELLINGTON AVE,2011,25544,N TROY ST & W BARRY AVE,N KEDZIE AVE & W WELLINGTON AVE,N TROY ST & W WELLINGTON AVE,N KEDZIE AVE & W BARRY AVE,41.9375158,-87.7063516,google,41.935708,-87.7075331,google,41.9356958,-87.70629,google,41.9375001,-87.7075615,google
33,Concrete Alley Menu,N TROY ST & W MONTROSE AVE & W CULLOM AVE & N KEDZIE AVE,2022,88390.14,N TROY ST & W CULLOM AVE,N KEDZIE AVE & W CULLOM AVE,N TROY ST & W MONTROSE AVE,N KEDZIE AVE & W MONTROSE AVE,41.9593783,-87.7069546,google,41.9593606,-87.708202,google,41.9611873,-87.7070167,google,41.961192,-87.7082388,google
27,Alley Resurfacing Menu,W FULTON BLVD & N KEDZIE AVE & W WALNUT ST & N ALBANY AVE,2015,36167,N ALBANY AVE & W WALNUT ST,N KEDZIE AVE & W FULTON BLVD,N ALBANY AVE & W FULTON BLVD,N KEDZIE AVE & W WALNUT ST,41.8854175,-87.7037832,google,41.886422518000074,-87.70627864499994,census,41.886454678000064,-87.70381445399994,census,41.8853888,-87.7062426,google
28,Alley Speed Hump Menu,W WALNUT ST & N KEDZIE AVE & W FULTON BLVD & N HOMAN AVE,2017,3500,N HOMAN AVE & W WALNUT ST,N KEDZIE AVE & W FULTON BLVD,N HOMAN AVE & W FULTON BLVD,N KEDZIE AVE & W WALNUT ST,41.885329109000054,-87.71113868899994,census,41.886422518000074,-87.70627864499994,census,41.88635418000007,-87.71116682799999,census,41.8853888,-87.7062426,google
28,Alley Resurfacing Menu,W WASHINGTON BLVD & N KEDZIE AVE & W MAYPOLE AVE & N HOMAN BLVD,2016,41392.81,N HOMAN BLVD & W WASHINGTON BLVD,N KEDZIE AVE & W MAYPOLE AVE,N HOMAN BLVD & W MAYPOLE AVE,N KEDZIE AVE & W WASHINGTON BLVD,41.882744321000075,-87.71105829099997,census,41.8835891,-87.7061872,google,41.8835598,-87.7110796,google,41.882787,-87.7061695,google
28,Alley Resurfacing Menu,W WASHINGTON BLVD & N KEDZIE AVE & W WARREN BLVD & N HOMAN BLVD,2018,60406.11,N HOMAN BLVD & W WASHINGTON BLVD,N KEDZIE AVE & W WARREN BLVD,N HOMAN BLVD & W WARREN BLVD,N KEDZIE AVE & W WASHINGTON BLVD,41.882744321000075,-87.71105829099997,census,41.8818815,-87.7061388,google,41.881812,-87.7110284,google,41.882787,-87.7061695,google
33,Alley Resurfacing Menu,N KEDZIE AVE & W ADDISON ST & N TROY ST & W WAVELAND AVE,2015,48532,N TROY ST & W WAVELAND AVE,N KEDZIE AVE & W ADDISON ST,N TROY ST & W ADDISON ST,N KEDZIE AVE & W WAVELAND AVE,41.9484759,-87.7066349,google,41.94663239100004,-87.70781826199999,census,41.9466479,-87.7065984,google,41.9484517,-87.7078589,google
35,Alley Resurfacing Menu,N SAWYER AVE & W BARRY AVE & W WELLINGTON AVE & N KEDZIE AVE,2022,35570.37,N SAWYER AVE & W BARRY AVE,N KEDZIE AVE & W BARRY AVE,N SAWYER AVE & W WELLINGTON AVE,N KEDZIE AVE & W WELLINGTON AVE,41.9375029,-87.7087799,google,41.9375001,-87.7075615,google,41.9357014,-87.7087264,google,41.935708,-87.7075331,google
31,Alley Resurface Menu,W BELMONT AV & W MELROSE ST & N KEELER AV & N KILDARE AV,2007,2249,N KILDARE AV & W BELMONT AV,N KEELER AV & W MELROSE ST,N KILDARE AV & W MELROSE ST,N KEELER AV & W BELMONT AV,41.93899862500007,-87.73456659199996,census,41.9399374,-87.7320597,google,41.93990712000004,-87.73459875099996,census,41.9390292,-87.7320344,google
31,Alley Speed Hump Menu,N KEELER AV & N TRIPP AV & W FULLERTON AV & W ALTGELD ST,2008,2000,N TRIPP AV & W FULLERTON AV,N KEELER AV & W ALTGELD ST,N TRIPP AV & W ALTGELD ST,N KEELER AV & W FULLERTON AV,41.92441447400006,-87.73289029899996,census,41.9262474,-87.7316975,google,41.92623950300003,-87.73295059799995,census,41.9243787,-87.7316458,google
37,Alley Speed Hump Menu,N KEELER AV & W GRAND AV & N TRIPP AV & W HIRSCH ST,2008,500,N TRIPP AV & W GRAND AV,N KEELER AV & W HIRSCH ST,N TRIPP AV & W HIRSCH ST,N KEELER AV & W GRAND AV,41.9086137,-87.7325897,google,41.90622046400006,-87.73131048299996,census,41.9062537,-87.7288507,google,41.9081297,-87.7313668,google
37,Alley Resurface Menu,N KEELER AV & N KARLOV AV & W HIRSCH ST & W KAMERLING AV,2010,23771,N KARLOV AV & W HIRSCH ST,N KEELER AV & W KAMERLING AV,N KARLOV AV & W KAMERLING AV,N KEELER AV & W HIRSCH ST,41.906244583000046,-87.72885835199997,census,41.9053099,-87.7312885,google,41.905340108000075,-87.72883825299994,census,41.906214,-87.7312961,google
37,Alley Resurface Menu,N KEDVALE AV & N KEELER AV & W CHICAGO AV & W IOWA ST,2007,29169,N KEDVALE AV & W CHICAGO AV,N KEELER AV & W CHICAGO AV,N KEDVALE AV & W IOWA ST,N KEELER AV & W IOWA ST,41.8952919,-87.7297725,google,41.8952674,-87.731001,google,41.89714355800004,-87.72983116499995,census,41.897115419000045,-87.73106526999999,census
37,Alley Resurface Menu,N TRIPP AV & N KEELER AV & W CHICAGO AV & W IOWA ST,2008,11764,N TRIPP AV & W CHICAGO AV,N KEELER AV & W CHICAGO AV,N TRIPP AV & W IOWA ST,N KEELER AV & W IOWA ST,41.8952437,-87.7322312,google,41.8952674,-87.731001,google,41.89708728000005,-87.73229535599995,census,41.897115419000045,-87.73106526999999,census
37,Alley Resurface Menu,W IOWA ST & W WALTON ST & N KILDARE AV & N KEELER AV,2006,17412,N KILDARE AV & W IOWA ST,N KEELER AV & W IOWA ST,N KILDARE AV & W WALTON ST,N KEELER AV & W WALTON ST,41.89706316000007,-87.73352946099999,census,41.897115419000045,-87.73106526999999,census,41.8979641,-87.7335403,google,41.89802391300003,-87.73108938999997,census
30,Alley Resurfacing Menu,N TRIPP AVE & W ROSCOE ST & N MILWAUKEE AVE & N KEELER AVE,2022,23183.81,NA,N MILWAUKEE AVE & W ROSCOE ST,N KEELER AVE & W ROSCOE ST,N KEELER AVE & N MILWAUKEE AVE,NA,NA,,41.9429723,-87.7301752,google,41.9426639,-87.7321188,google,41.944169,-87.7321587,google
35,Alley Resurfacing Menu,N KEELER AVE & W FULLERTON AVE & W BELDEN AVE & N KEDVALE AVE,2019,24826.16,N KEDVALE AVE & W BELDEN AVE,N KEELER AVE & W FULLERTON AVE,N KEDVALE AVE & W FULLERTON AVE,N KEELER AVE & W BELDEN AVE,41.92261356400007,-87.73038590899995,census,41.92442653300003,-87.73166423399994,census,41.9244824,-87.7304496,google,41.92259748500004,-87.73160795499996,census
38,Alley Resurface Menu,W BYRON ST & W IRVING PARK RD & N TRIPP AVE & N KEELER AVE,2011,31597,N TRIPP AVE & W IRVING PARK RD,N KEELER AVE & W IRVING PARK RD,N TRIPP AVE & W BYRON ST,N KEELER AVE & W BYRON ST,41.95357875600007,-87.73396762899995,census,41.95359885600004,-87.73247223099997,census,41.95176980700006,-87.73391135099996,census,41.95178588700003,-87.73241997199995,census
35,Alley Resurfacing Menu,N KEDVALE AVE & W CORTLAND ST & W ARMITAGE AVE & N KEELER AVE,2021,46315.37,N KEDVALE AVE & W ARMITAGE AVE,N KEELER AVE & W ARMITAGE AVE,N KEDVALE AVE & W CORTLAND ST,N KEELER AVE & W CORTLAND ST,41.91712239800006,-87.73022109399994,census,41.91710631900003,-87.73144313999995,census,41.91529736900003,-87.73016079599995,census,41.91528531000006,-87.73137882199995,census
26,Alley Speed Hump Menu,N KEDVALE AVE & W WABANSIA AVE & W CORTLAND ST & N KEELER AVE,2020,1050,N KEDVALE AVE & W WABANSIA AVE,N KEELER AVE & W WABANSIA AVE,N KEDVALE AVE & W CORTLAND ST,N KEELER AVE & W CORTLAND ST,41.91165937100004,-87.73004823899998,census,41.911649,-87.7312489,google,41.91529736900003,-87.73016079599995,census,41.91528531000006,-87.73137882199995,census
30,Alley Resurfacing Menu,N KILDARE AVE & N KEELER AVE & W SCHOOL ST & W HENDERSON ST,2012,17906,N KILDARE AVE & W SCHOOL ST,N KEELER AVE & W SCHOOL ST,N KILDARE AVE & W HENDERSON ST,N KEELER AVE & W HENDERSON ST,41.9408122,-87.7346142,google,41.9408481,-87.7320782,google,41.9417229,-87.7346495,google,41.941764308000074,-87.73210240099996,census
30,Alley Resurfacing Menu (1-1),W ROSCOE ST & N KEELER AVE & W HENDERSON ST & N KILDARE AVE,2017,33659.44,N KILDARE AVE & W HENDERSON ST,N KEELER AVE & W ROSCOE ST,N KILDARE AVE & W ROSCOE ST,N KEELER AVE & W HENDERSON ST,41.94172812900007,-87.73464698999999,census,41.9426639,-87.7321188,google,41.9426268,-87.7346727,google,41.941764308000074,-87.73210240099996,census
37,Alley Resurfacing Menu,N KEDVALE AVE & W AUGUSTA BLVD & W IOWA ST & N KEELER AVE,2022,36238.63,N KEDVALE AVE & W AUGUSTA BLVD,N KEELER AVE & W AUGUSTA BLVD,N KEDVALE AVE & W IOWA ST,N KEELER AVE & W IOWA ST,41.89896054700006,-87.72988342299999,census,41.898940448000076,-87.73111350899995,census,41.89714355800004,-87.72983116499995,census,41.897115419000045,-87.73106526999999,census
37,Alley Resurfacing Menu,N KEDVALE AVE & W CHICAGO AVE & W IOWA ST & N KEELER AVE,2022,38361.33,N KEDVALE AVE & W CHICAGO AVE,N KEELER AVE & W CHICAGO AVE,N KEDVALE AVE & W IOWA ST,N KEELER AVE & W IOWA ST,41.8952919,-87.7297725,google,41.8952674,-87.731001,google,41.89714355800004,-87.72983116499995,census,41.897115419000045,-87.73106526999999,census
31,Alley Resurface Menu,W BELMONT AVE & W MELROSE ST & N KEELER AVE & N KILDARE AVE,2011,35784,N KILDARE AVE & W MELROSE ST,N KEELER AVE & W BELMONT AVE,N KILDARE AVE & W BELMONT AVE,N KEELER AVE & W MELROSE ST,41.93990712000004,-87.73459875099996,census,41.9390292,-87.7320344,google,41.938994,-87.7345638,google,41.93993927900004,-87.73205818299994,census
46,Alley Speed Hump Menu,W AINSLIE ST & W LAWRENCE AV & N SHERIDAN RD & N KENMORE AV,2005,2625,N SHERIDAN RD & W LAWRENCE AV,N KENMORE AV & W LAWRENCE AV,N SHERIDAN RD & W AINSLIE ST; N KENMORE AV & N SHERIDAN RD,N KENMORE AV & W AINSLIE ST,41.969091502000026,-87.65482006699995,census,41.969071402000054,-87.65621898799998,census,41.9982213,-87.657072,google,41.97155971300003,-87.65627928599997,census
46,Alley Resurface Menu,N SHERIDAN RD & N KENMORE AV & W WINONA ST & W ARGYLE ST,2006,18636,N SHERIDAN RD & W WINONA ST; N KENMORE AV & N SHERIDAN RD,N KENMORE AV & W WINONA ST,N SHERIDAN RD & W ARGYLE ST,N KENMORE AV & W ARGYLE ST,41.9982213,-87.657072,google,41.97526202900008,-87.65638380299998,census,41.97331640300007,-87.65492458399996,census,41.97329630400003,-87.65632752499994,census
32,Concrete Alley Menu,N SHEFFIELD AV & N KENMORE AV & W DIVERSEY AV & N LINCOLN AV,2007,28000,N LINCOLN AV & W DIVERSEY AV,NA,N SHEFFIELD AV & W DIVERSEY AV,N KENMORE AV & W DIVERSEY AV,41.932556,-87.6587002,google,NA,NA,,41.93263916300003,-87.65385529399998,census,41.932615044000045,-87.65518185699995,census
46,Alley Speed Hump Menu,W LAWRENCE AV & W LELAND AV & N WINTHROP AV & N KENMORE AV,2008,1000,N WINTHROP AV & W LAWRENCE AV,N KENMORE AV & W LAWRENCE AV,N WINTHROP AV & W LELAND AV,N KENMORE AV & W LELAND AV,41.96905532300008,-87.65762192799997,census,41.969071402000054,-87.65621898799998,census,41.967230294000046,-87.65753751099999,census,41.96724637300008,-87.65620290799995,census
46,Alley Speed Hump Menu,W WILSON AV & W SUNNYSIDE AV & N KENMORE AV & N SHERIDAN RD,2008,1000,N SHERIDAN RD & W WILSON AV,N KENMORE AV & W SUNNYSIDE AV,N SHERIDAN RD & W SUNNYSIDE AV,N KENMORE AV & W WILSON AV; N KENMORE AV & N SHERIDAN RD,41.965433404000066,-87.65478388799994,census,41.9985134,-87.65708,google,41.963608375000035,-87.65476780799997,census,41.9982213,-87.657072,google
