year,Ward,type,Candidate,votepct,inc_2019,inc_2015,inc_2011,cycle,ward,beauty,non-Beauty,vs_paakes
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,10,0,1319979,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,11,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,12,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,13,240000,1075396.02,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,14,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,15,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,16,0,1264045.06,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,17,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,18,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,19,50000,1269999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,20,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,21,0,1306441.49,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,22,40000,1279999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,23,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,24,125000,1194999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,25,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,26,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,27,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,28,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,29,80000,1225525.17,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,30,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,31,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,32,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,33,25000,801740.16,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,34,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,35,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,36,0,1307389.45,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,37,0,1268505.62,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,38,0,1295778.51,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,39,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,40,71500,1227035.06,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,41,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,42,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,43,35620,1284379.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,44,0,1319999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,45,0,1303762.42,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,46,90000,1207509.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,47,190000,1129999.99,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,48,29596.58,1290403.41,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,49,328000,986374.24,1.1618982373953357
2019,23,General,Silvana Tabares,0.7616774633481077,1,0,0,2019,50,0,1319999.99,1.1618982373953357
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,1,250000,1069999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,2,113000,1206999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,3,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,4,0,1312635.43,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,5,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,6,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,7,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,8,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,9,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,10,0,1319979,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,11,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,12,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,13,240000,1075396.02,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,14,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,15,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,16,0,1264045.06,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,17,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,18,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,19,50000,1269999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,20,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,21,0,1306441.49,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,22,40000,1279999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,23,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,24,125000,1194999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,25,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,26,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,27,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,28,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,29,80000,1225525.17,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,30,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,31,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,32,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,33,25000,801740.16,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,34,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,35,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,36,0,1307389.45,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,37,0,1268505.62,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,38,0,1295778.51,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,39,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,40,71500,1227035.06,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,41,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,42,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,43,35620,1284379.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,44,0,1319999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,45,0,1303762.42,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,46,90000,1207509.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,47,190000,1129999.99,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,48,29596.58,1290403.41,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,49,328000,986374.24,0.40284318736125213
2019,24,General,"Michael Scott, Jr.",0.5993705743509048,1,0,0,2019,50,0,1319999.99,0.40284318736125213
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,1,250000,1069999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,2,113000,1206999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,3,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,4,0,1312635.43,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,5,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,6,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,7,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,8,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,9,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,10,0,1319979,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,11,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,12,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,13,240000,1075396.02,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,14,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,15,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,16,0,1264045.06,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,17,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,18,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,19,50000,1269999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,20,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,21,0,1306441.49,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,22,40000,1279999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,23,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,24,125000,1194999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,25,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,26,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,27,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,28,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,29,80000,1225525.17,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,30,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,31,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,32,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,33,25000,801740.16,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,34,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,35,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,36,0,1307389.45,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,37,0,1268505.62,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,38,0,1295778.51,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,39,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,40,71500,1227035.06,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,41,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,42,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,43,35620,1284379.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,44,0,1319999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,45,0,1303762.42,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,46,90000,1207509.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,47,190000,1129999.99,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,48,29596.58,1290403.41,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,49,328000,986374.24,0.022365149459580125
2019,26,General,Roberto Maldonado,0.505591054313099,1,1,1,2019,50,0,1319999.99,0.022365149459580125
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,1,250000,1069999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,2,113000,1206999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,3,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,4,0,1312635.43,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,5,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,6,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,7,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,8,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,9,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,10,0,1319979,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,11,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,12,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,13,240000,1075396.02,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,14,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,15,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,16,0,1264045.06,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,17,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,18,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,19,50000,1269999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,20,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,21,0,1306441.49,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,22,40000,1279999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,23,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,24,125000,1194999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,25,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,26,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,27,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,28,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,29,80000,1225525.17,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,30,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,31,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,32,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,33,25000,801740.16,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,34,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,35,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,36,0,1307389.45,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,37,0,1268505.62,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,38,0,1295778.51,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,39,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,40,71500,1227035.06,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,41,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,42,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,43,35620,1284379.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,44,0,1319999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,45,0,1303762.42,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,46,90000,1207509.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,47,190000,1129999.99,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,48,29596.58,1290403.41,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,49,328000,986374.24,0.7801324420931408
2019,27,General,"Walter Burnett, Jr.",0.6857086575396435,1,1,1,2019,50,0,1319999.99,0.7801324420931408
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,1,250000,1069999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,2,113000,1206999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,3,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,4,0,1312635.43,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,5,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,6,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,7,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,8,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,9,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,10,0,1319979,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,11,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,12,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,13,240000,1075396.02,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,14,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,15,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,16,0,1264045.06,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,17,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,18,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,19,50000,1269999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,20,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,21,0,1306441.49,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,22,40000,1279999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,23,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,24,125000,1194999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,25,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,26,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,27,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,28,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,29,80000,1225525.17,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,30,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,31,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,32,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,33,25000,801740.16,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,34,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,35,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,36,0,1307389.45,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,37,0,1268505.62,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,38,0,1295778.51,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,39,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,40,71500,1227035.06,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,41,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,42,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,43,35620,1284379.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,44,0,1319999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,45,0,1303762.42,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,46,90000,1207509.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,47,190000,1129999.99,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,48,29596.58,1290403.41,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,49,328000,986374.24,0.463645203058666
2019,28,General,Jason C. Ervin,0.6138785625774473,1,1,1,2019,50,0,1319999.99,0.463645203058666
2019,29,General,Chris Taliaferro,0.5871550993502213,1,0,0,2019,1,250000,1069999.99,0.3522170294862852
2019,29,General,Chris Taliaferro,0.5871550993502213,1,0,0,2019,2,113000,1206999.99,0.3522170294862852
2019,29,General,Chris Taliaferro,0.5871550993502213,1,0,0,2019,3,0,1319999.99,0.3522170294862852
2019,29,General,Chris Taliaferro,0.5871550993502213,1,0,0,2019,4,0,1312635.43,0.3522170294862852
2019,29,General,Chris Taliaferro,0.5871550993502213,1,0,0,2019,5,0,1319999.99,0.3522170294862852
2019,29,General,Chris Taliaferro,0.5871550993502213,1,0,0,2019,6,0,1319999.99,0.3522170294862852
2019,29,General,Chris Taliaferro,0.5871550993502213,1,0,0,2019,7,0,1319999.99,0.3522170294862852
2019,29,General,Chris Taliaferro,0.5871550993502213,1,0,0,2019,8,0,1319999.99,0.3522170294862852
2019,29,General,Chris Taliaferro,0.5871550993502213,1,0,0,2019,9,0,1319999.99,0.3522170294862852
2019,29,General,Chris Taliaferro,0.5871550993502213,1,0,0,2019,10,0,1319979,0.3522170294862852
2019,29,General,Chris Taliaferro,0.5871550993502213,1,0,0,2019,11,0,1319999.99,0.3522170294862852
2019,29,General,Chris Taliaferro,0.5871550993502213,1,0,0,2019,12,0,1319999.99,0.3522170294862852
